S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
2026,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1380000,-,1195,Strata,06 to 10,1155,Nov-20
2027,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1080000,-,904,Strata,06 to 10,1194,Nov-20
2028,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1420000,-,1184,Strata,26 to 30,1199,Nov-20
2029,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1368000,-,1055,Strata,06 to 10,1297,Nov-20
2030,PEPYS HILL CONDOMINIUM,PEPYS ROAD,Condominium,5,RCR,Freehold,Resale,1,3150000,-,3272,Strata,06 to 10,963,Nov-20
2031,SKYSUITES@ANSON,ENGGOR STREET,Apartment,2,CCR,99 yrs lease commencing from 2008,Resale,1,2508000,-,1012,Strata,66 to 70,2479,Nov-20
2032,ALTEZ,ENGGOR STREET,Apartment,2,CCR,99 yrs lease commencing from 2008,Resale,1,1248000,-,603,Strata,16 to 20,2070,Nov-20
2033,WATERFRONT @ FABER,FABER WALK,Apartment,5,OCR,99 yrs lease commencing from 2013,Resale,1,1480000,-,1066,Strata,01 to 05,1389,Nov-20
2034,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,875000,-,474,Strata,26 to 30,1847,Nov-20
2035,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1760461,-,753,Strata,26 to 30,2336,Nov-20
2036,REGENCY SUITES,KIM TIAN ROAD,Apartment,3,RCR,Freehold,Resale,1,1750000,-,980,Strata,11 to 15,1787,Oct-20
2037,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,795000,-,452,Strata,06 to 10,1759,Oct-20
2038,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1000000,-,936,Strata,01 to 05,1068,Oct-20
2039,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,2350000,-,1475,Strata,26 to 30,1594,Oct-20
2040,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,1150000,-,1270,Strata,01 to 05,905,Oct-20
2041,EMERALD PARK,INDUS ROAD,Condominium,3,RCR,99 yrs lease commencing from 1991,Resale,1,1255000,-,1001,Strata,01 to 05,1254,Oct-20
2042,HARBOUR VIEW TOWERS,TELOK BLANGAH DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1990,Resale,1,1540000,-,1615,Strata,11 to 15,954,Oct-20
2043,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1550000,-,710,Strata,06 to 10,2182,Oct-20
2044,MARINA BAY RESIDENCES,MARINA BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2005,Resale,1,2300000,-,1130,Strata,36 to 40,2035,Oct-20
2045,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,3180000,-,2088,Strata,01 to 05,1523,Oct-20
2046,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2006,Resale,1,2800000,-,1894,Strata,06 to 10,1478,Oct-20
2047,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1310000,-,1001,Strata,06 to 10,1309,Oct-20
2048,EMERALD PARK,INDUS ROAD,Condominium,3,RCR,99 yrs lease commencing from 1991,Resale,1,1123000,-,926,Strata,01 to 05,1213,Oct-20
2049,THE STELLAR,WEST COAST ROAD,Condominium,5,OCR,Freehold,Resale,1,1930000,-,1776,Strata,01 to 05,1087,Oct-20
2050,THE BEACON,CANTONMENT ROAD,Apartment,2,RCR,99 yrs lease commencing from 2004,Resale,1,2050888,-,1485,Strata,06 to 10,1381,Oct-20
2051,ONZE @ TANJONG PAGAR,KEE SENG STREET,Apartment,2,RCR,Freehold,Resale,1,1210000,-,570,Strata,16 to 20,2121,Oct-20
2052,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1838000,-,1313,Strata,06 to 10,1400,Oct-20
2053,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,4070000,-,1582,Strata,16 to 20,2572,Oct-20
2054,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1350000,-,840,Strata,01 to 05,1608,Oct-20
2055,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1230000,-,1152,Strata,11 to 15,1068,Oct-20
2056,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1536800,-,1249,Strata,01 to 05,1231,Oct-20
2057,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1288000,-,980,Strata,01 to 05,1315,Oct-20
2058,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2258900,-,1141,Strata,01 to 05,1980,Oct-20
2059,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1280000,-,883,Strata,06 to 10,1450,Oct-20
2060,WEST BAY CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1991,Resale,1,1048888,-,1249,Strata,01 to 05,840,Oct-20
2061,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,2000000,-,1593,Strata,06 to 10,1255,Oct-20
2062,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,2480000,-,1238,Strata,16 to 20,2003,Oct-20
2063,THE FORESTA @ MOUNT FABER,WISHART ROAD,Condominium,4,RCR,Freehold,Resale,1,825000,-,431,Strata,01 to 05,1916,Oct-20
2064,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,3890175,-,1582,Strata,16 to 20,2459,Oct-20
2065,SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,808000,-,388,Strata,16 to 20,2085,Oct-20
2066,VILLA DE WEST,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,2050000,-,2013,Strata,01 to 05,1018,Oct-20
2067,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,Resale,1,1263000,-,678,Strata,16 to 20,1862,Oct-20
2068,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Resale,1,635000,-,420,Strata,01 to 05,1513,Oct-20
2069,THE STELLAR,WEST COAST ROAD,Condominium,5,OCR,Freehold,Resale,1,1680000,-,1313,Strata,01 to 05,1279,Oct-20
2070,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,1800000,-,1281,Strata,06 to 10,1405,Oct-20
2071,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1580000,-,775,Strata,11 to 15,2039,Oct-20
2072,76 SHENTON,SHENTON WAY,Apartment,2,CCR,99 yrs lease commencing from 2007,Resale,1,1745000,-,969,Strata,31 to 35,1801,Oct-20
2073,SKYLINE RESIDENCES,TELOK BLANGAH ROAD,Condominium,4,RCR,Freehold,Resale,1,980000,-,484,Strata,21 to 25,2023,Oct-20
2074,THE FORESTA @ MOUNT FABER,WISHART ROAD,Condominium,4,RCR,Freehold,Resale,1,2350000,-,1615,Strata,01 to 05,1455,Oct-20
2075,THE PEAK@BALMEG,BALMEG HILL,Condominium,5,RCR,Freehold,Resale,1,1480000,-,990,Strata,01 to 05,1495,Oct-20
2076,SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,Condominium,2,RCR,Freehold,Resale,1,1288000,-,592,Strata,31 to 35,2176,Oct-20
2077,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1938000,-,1206,Strata,06 to 10,1608,Oct-20
2078,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,9093920,-,5167,Strata,06 to 10,1760,Oct-20
2079,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,848000,-,474,Strata,16 to 20,1790,Oct-20
2080,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1295000,-,689,Strata,31 to 35,1880,Oct-20
2081,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,970000,-,592,Strata,06 to 10,1638,Oct-20
2082,ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,3000000,-,2669,Strata,11 to 15,1124,Oct-20
2083,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,930000,-,936,Strata,06 to 10,993,Oct-20
2084,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,2921233,-,1141,Strata,26 to 30,2560,Oct-20
2085,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1345000,-,990,Strata,16 to 20,1358,Oct-20
2086,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1772714,-,753,Strata,26 to 30,2353,Oct-20
2087,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,3085830,-,1163,Strata,26 to 30,2654,Oct-20
2088,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1060000,-,570,Strata,16 to 20,1858,Oct-20
2089,SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,85 yrs lease commencing from 1990,Resale,1,945000,-,1313,Strata,11 to 15,720,Oct-20
2090,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1508000,-,1259,Strata,06 to 10,1197,Oct-20
2091,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1305560,-,1270,Strata,01 to 05,1028,Oct-20
2092,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,815000,-,452,Strata,06 to 10,1803,Oct-20
2093,CRYSTAL HEIGHTS,PASIR PANJANG HILL,Apartment,5,RCR,Freehold,Resale,1,1858000,-,1873,Strata,01 to 05,992,Oct-20
2094,PARC REGENCY,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1380000,-,1367,Strata,01 to 05,1009,Oct-20
2095,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,2439825,-,1044,Strata,21 to 25,2337,Oct-20
2096,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1765997,-,753,Strata,21 to 25,2344,Oct-20
2097,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2250000,-,1539,Strata,16 to 20,1462,Oct-20
2098,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1620000,-,861,Strata,11 to 15,1881,Oct-20
2099,WALLICH RESIDENCE,WALLICH STREET,Apartment,2,CCR,99 yrs lease commencing from 2011,Resale,1,62000000,-,21108,Strata,61 to 65,2937,Oct-20
2100,WESTCOVE CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1995,Resale,1,920000,-,1098,Strata,01 to 05,838,Oct-20
2101,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1240000,-,1163,Strata,06 to 10,1067,Oct-20
2102,TANGLIN VIEW,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 1997,Resale,1,1420000,-,1141,Strata,01 to 05,1245,Oct-20
2103,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2600000,-,1765,Strata,01 to 05,1473,Oct-20
2104,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1350000,-,1163,Strata,16 to 20,1161,Oct-20
2105,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1088000,-,969,Strata,01 to 05,1123,Oct-20
2106,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1370000,-,1163,Strata,16 to 20,1178,Oct-20
2107,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,888000,-,603,Strata,21 to 25,1473,Oct-20
2108,D' HILLSIDE LOFT,PASIR PANJANG HILL,Apartment,5,RCR,Freehold,Resale,1,880000,-,893,Strata,01 to 05,985,Oct-20
2109,PEOPLE'S PARK COMPLEX,PARK ROAD,Apartment,1,RCR,99 yrs lease commencing from 1968,Resale,1,465000,-,409,Strata,06 to 10,1137,Oct-20
2110,THE BERTH BY THE COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2004,Resale,1,1750000,-,1173,Strata,01 to 05,1492,Oct-20
2111,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,965000,-,753,Strata,01 to 05,1281,Oct-20
2112,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2200000,-,1184,Strata,01 to 05,1858,Oct-20
2113,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,6500000,-,6135,Strata,01 to 05,1059,Oct-20
2114,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1820000,-,1464,Strata,11 to 15,1243,Oct-20
2115,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2080000,-,1604,Strata,06 to 10,1297,Oct-20
2116,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1510000,-,1195,Strata,21 to 25,1264,Oct-20
2117,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3043810,-,1625,Strata,06 to 10,1873,Oct-20
2118,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1776555,-,775,Strata,31 to 35,2292,Oct-20
2119,THE COAST AT SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2006,Resale,1,3000000,-,2024,Strata,06 to 10,1482,Oct-20
2120,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2500000,-,1636,Strata,01 to 05,1528,Oct-20
2121,CENTRAL GREEN CONDOMINIUM,JALAN MEMBINA,Condominium,3,RCR,99 yrs lease commencing from 1992,Resale,1,1750000,-,1292,Strata,11 to 15,1355,Oct-20
2122,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2560000,-,1690,Strata,06 to 10,1515,Oct-20
2123,PARC IMPERIAL,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,1780000,-,2303,Strata,01 to 05,773,Oct-20
2124,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1812087,-,764,Strata,31 to 35,2371,Oct-20
2125,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,3922380,-,1582,Strata,11 to 15,2479,Oct-20
2126,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,3117580,-,1163,Strata,31 to 35,2682,Oct-20
2127,THE BERTH BY THE COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2004,Resale,1,2320000,-,2045,Strata,01 to 05,1134,Oct-20
2128,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1090000,-,1324,Strata,01 to 05,823,Oct-20
2129,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,3500000,-,1970,Strata,26 to 30,1777,Oct-20
2130,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1300000,-,1270,Strata,06 to 10,1023,Oct-20
2131,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1150000,-,689,Strata,11 to 15,1669,Oct-20
2132,MARINA COLLECTION,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,7000000,-,3789,Strata,01 to 05,1847,Oct-20
2133,WESTCOVE CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1995,Resale,1,930000,-,1141,Strata,01 to 05,815,Oct-20
2134,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,1170000,-,1163,Strata,01 to 05,1006,Oct-20
2135,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,1195000,-,1163,Strata,01 to 05,1028,Oct-20
2136,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,1138000,-,1259,Strata,01 to 05,904,Oct-20
2137,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1510000,-,1163,Strata,06 to 10,1299,Oct-20
2138,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,898000,-,452,Strata,36 to 40,1986,Oct-20
2139,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1754469,-,764,Strata,26 to 30,2296,Oct-20
2140,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1430000,-,883,Strata,06 to 10,1620,Oct-20
2141,RESIDENTIAL APARTMENTS,YONG SIAK STREET,Apartment,3,RCR,Freehold,Resale,1,1500000,-,1001,Strata,01 to 05,1498,Oct-20
2142,76 SHENTON,SHENTON WAY,Apartment,2,CCR,99 yrs lease commencing from 2007,Resale,1,1120000,-,592,Strata,21 to 25,1892,Oct-20
2143,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2350000,-,1755,Strata,16 to 20,1339,Oct-20
2144,THE COAST AT SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2006,Resale,1,3400000,-,2357,Strata,06 to 10,1442,Oct-20
2145,MARINA BAY SUITES,CENTRAL BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2007,Resale,1,5150000,-,2680,Strata,26 to 30,1921,Oct-20
2146,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,2160000,-,1313,Strata,26 to 30,1645,Oct-20
2147,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,2550000,-,1119,Strata,31 to 35,2278,Oct-20
2148,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1880000,-,1259,Strata,06 to 10,1493,Oct-20
2149,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Resale,1,585000,-,377,Strata,01 to 05,1553,Oct-20
2150,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,1550000,-,1001,Strata,31 to 35,1548,Oct-20
2151,WEST BAY CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1991,Resale,1,780000,-,947,Strata,01 to 05,823,Oct-20
2152,THE COAST AT SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2006,Resale,1,5300000,-,4779,Strata,06 to 10,1109,Oct-20
2153,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,2030000,-,1582,Strata,06 to 10,1283,Oct-20
2154,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1200000,-,786,Strata,11 to 15,1527,Oct-20
2155,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2743600,-,1690,Strata,01 to 05,1623,Oct-20
2156,DORSETT RESIDENCES,NEW BRIDGE ROAD,Apartment,2,RCR,99 yrs lease commencing from 2009,Resale,1,1430000,-,689,Strata,06 to 10,2076,Oct-20
2157,HIGHLINE RESIDENCES,KIM TIAN ROAD,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1750000,-,915,Strata,06 to 10,1913,Oct-20
2158,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1420000,-,1249,Strata,06 to 10,1137,Oct-20
2159,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,2100000,-,1625,Strata,06 to 10,1292,Oct-20
2160,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2006,Resale,1,1980000,-,1399,Strata,21 to 25,1415,Oct-20
2161,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,2733975,-,1173,Strata,21 to 25,2330,Oct-20
2162,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2260000,-,1572,Strata,01 to 05,1438,Oct-20
2163,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1488000,-,926,Strata,11 to 15,1607,Oct-20
2164,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,1970000,-,1421,Strata,01 to 05,1386,Oct-20
2165,MONTEREY PARK CONDOMINIUM,WEST COAST RISE,Condominium,5,OCR,999 yrs lease commencing from 1885,Resale,1,1450000,-,1313,Strata,06 to 10,1104,Oct-20
2166,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2180000,-,1485,Strata,16 to 20,1468,Oct-20
2167,CARABELLE,WEST COAST WAY,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1258000,-,947,Strata,06 to 10,1328,Oct-20
2168,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1280000,-,1238,Strata,06 to 10,1034,Oct-20
2169,76 SHENTON,SHENTON WAY,Apartment,2,CCR,99 yrs lease commencing from 2007,Resale,1,1150000,-,624,Strata,11 to 15,1842,Oct-20
2170,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,850000,-,474,Strata,21 to 25,1795,Oct-20
2171,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1600000,-,1302,Strata,16 to 20,1228,Oct-20
2172,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1190000,-,915,Strata,01 to 05,1301,Oct-20
2173,REGENCY SUITES,KIM TIAN ROAD,Apartment,3,RCR,Freehold,Resale,1,2850000,-,1421,Strata,31 to 35,2006,Oct-20
2174,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1950000,-,1679,Strata,21 to 25,1161,Oct-20
2175,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1495000,-,936,Strata,26 to 30,1596,Oct-20
2176,PASIR PANJANG LODGE,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1240000,-,1270,Strata,01 to 05,976,Oct-20
2177,CARABELLE,WEST COAST WAY,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1260000,-,947,Strata,01 to 05,1330,Oct-20
2178,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2008000,-,1324,Strata,01 to 05,1517,Oct-20
2179,THE PEARL @ MOUNT FABER,MOUNT FABER ROAD,Condominium,4,RCR,99 yrs lease commencing from 2002,Resale,1,1710000,-,1389,Strata,01 to 05,1231,Oct-20
2180,SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,798000,-,388,Strata,06 to 10,2059,Oct-20
2181,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,960000,-,581,Strata,26 to 30,1652,Oct-20
2182,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1055000,-,657,Strata,26 to 30,1607,Oct-20
2183,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,1100000,-,1259,Strata,01 to 05,873,Sep-20
2184,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3230000,-,1851,Strata,01 to 05,1745,Sep-20
2185,SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,Condominium,2,RCR,Freehold,Resale,1,1900000,-,926,Strata,31 to 35,2052,Sep-20
2186,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,1780000,-,1163,Strata,06 to 10,1531,Sep-20
2187,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,3714441,-,1593,Strata,11 to 15,2332,Sep-20
2188,WALLICH RESIDENCE,WALLICH STREET,Apartment,2,CCR,99 yrs lease commencing from 2011,Resale,1,3280000,-,1098,Strata,41 to 45,2987,Sep-20
