S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
5335,CLUNY PARK RESIDENCE,CLUNY PARK ROAD,Condominium,10,CCR,Freehold,Resale,1,7745000,-,2842,Strata,01 to 05,2725,Jul-18
5336,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,2360000,-,635,Strata,31 to 35,3716,Jul-18
5337,LEONIE HILL RESIDENCES,LEONIE HILL ROAD,Apartment,9,CCR,Freehold,Resale,1,2950000,-,1389,Strata,26 to 30,2125,Jul-18
5338,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,3047460,-,1410,Strata,11 to 15,2161,Jul-18
5339,DRAYCOTT EIGHT,DRAYCOTT PARK,Condominium,10,CCR,99 yrs lease commencing from 1997,Resale,1,2200000,-,1173,Strata,06 to 10,1875,Jul-18
5340,VANADIUM,HERTFORD ROAD,Apartment,8,RCR,Freehold,Resale,1,1120000,-,775,Strata,01 to 05,1445,Jul-18
5341,THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,Apartment,9,CCR,Freehold,Resale,1,1580000,-,753,Strata,06 to 10,2097,Jul-18
5342,THE TOMLINSON,CUSCADEN ROAD,Apartment,10,CCR,Freehold,Resale,1,5150000,-,2347,Strata,06 to 10,2195,Jul-18
5343,ONE JERVOIS,JERVOIS CLOSE,Condominium,10,CCR,Freehold,Resale,1,2658000,-,1453,Strata,01 to 05,1829,Jul-18
5344,THE CORNWALL,CORNWALL GARDENS,Condominium,10,CCR,Freehold,Resale,1,1230000,-,657,Strata,01 to 05,1873,Jul-18
5345,ASTRIDVILLE,JALAN AMPANG,Condominium,10,CCR,Freehold,Resale,1,3350000,-,2433,Strata,-,1377,Jul-18
5346,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1050000,-,678,Strata,06 to 10,1548,Jul-18
5347,URBAN RESORT CONDOMINIUM,CAIRNHILL ROAD,Condominium,9,CCR,Freehold,Resale,1,13900000,-,4715,Strata,16 to 20,2948,Jul-18
5348,LIANG SEAH COURT,LIANG SEAH STREET,Apartment,7,CCR,999 yrs lease commencing from 1827,Resale,1,2100000,-,1206,Strata,01 to 05,1742,Jul-18
5349,ORCHARD COURT,OXLEY ROAD,Apartment,9,CCR,993 yrs lease commencing from 1973,Resale,1,2300000,-,1453,Strata,01 to 05,1583,Jul-18
5350,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1440000,-,861,Strata,11 to 15,1672,Jul-18
5351,PALM SPRING,EWE BOON ROAD,Condominium,10,CCR,Freehold,Resale,1,2980000,-,1862,Strata,01 to 05,1600,Jul-18
5352,RIVERSIDE 48,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,1226800,-,689,Strata,06 to 10,1781,Jul-18
5353,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,1750000,-,1087,Strata,06 to 10,1610,Jul-18
5354,PARC CENTENNIAL,KAMPONG JAVA ROAD,Apartment,9,CCR,Freehold,Resale,1,2250000,-,1572,Strata,11 to 15,1432,Jul-18
5355,CAIRNHILL PLAZA,CAIRNHILL ROAD,Apartment,9,CCR,Freehold,Resale,1,5750000,-,3305,Strata,11 to 15,1740,Jul-18
5356,LOFT@HOLLAND,HOLLAND ROAD,Apartment,10,CCR,Freehold,Resale,1,1600000,-,980,Strata,01 to 05,1633,Jul-18
5357,THE COSMOPOLITAN,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,3180000,-,1324,Strata,06 to 10,2402,Jul-18
5358,CORONATION GROVE,CORONATION ROAD,Condominium,10,CCR,999 yrs lease commencing from 1875,Resale,1,1830000,-,1249,Strata,01 to 05,1466,Jul-18
5359,CASABELLA,DUCHESS AVENUE,Condominium,10,CCR,Freehold,Resale,1,3250000,-,3079,Strata,-,1056,Jul-18
5360,TRIBECA,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,1180000,-,570,Strata,06 to 10,2068,Jul-18
5361,BEAVERTON COURT,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,Resale,1,4438000,-,3229,Strata,16 to 20,1374,Jul-18
5362,THE LUMOS,LEONIE HILL,Apartment,9,CCR,Freehold,Resale,1,3750000,-,1755,Strata,11 to 15,2137,Jul-18
5363,URBAN SUITES,HULLET ROAD,Condominium,9,CCR,Freehold,Resale,1,4100000,-,1550,Strata,01 to 05,2645,Jul-18
5364,NEW FUTURA,LEONIE HILL ROAD,Condominium,9,CCR,Freehold,Resale,1,4050000,-,1098,Strata,01 to 05,3689,Jul-18
5365,ASTRID MEADOWS,CORONATION ROAD WEST,Condominium,10,CCR,Freehold,Resale,1,2550000,-,1690,Strata,01 to 05,1509,Jul-18
5366,WILKIE COURT,WILKIE ROAD,Apartment,9,CCR,Freehold,Resale,1,1500000,-,1044,Strata,01 to 05,1437,Jul-18
5367,THE ORANGE GROVE,ORANGE GROVE ROAD,Condominium,10,CCR,Freehold,Resale,1,4850000,-,2153,Strata,06 to 10,2253,Jul-18
5368,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1850000,-,1216,Strata,21 to 25,1521,Jul-18
5369,MARTIN PLACE RESIDENCES,MARTIN PLACE,Condominium,9,CCR,Freehold,Resale,1,1458000,-,592,Strata,26 to 30,2463,Jul-18
5370,TIARA,KIM SENG WALK,Condominium,9,CCR,Freehold,Resale,1,3000000,-,1507,Strata,16 to 20,1991,Jul-18
5371,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,2200000,-,624,Strata,21 to 25,3524,Jul-18
5372,RV SUITES,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,Resale,1,955000,-,517,Strata,01 to 05,1848,Jul-18
5373,ESPADA,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,1030000,-,452,Strata,06 to 10,2278,Jul-18
5374,RESIDENCES @ SOMME,PETAIN ROAD,Apartment,8,RCR,Freehold,Resale,1,833940,-,678,Strata,06 to 10,1230,Jul-18
5375,RITZ @ FARRER,RACE COURSE ROAD,Apartment,8,RCR,Freehold,Resale,1,960000,-,592,Strata,01 to 05,1622,Jul-18
5376,SYLVAN LODGE,HOLLAND ROAD,Apartment,10,CCR,Freehold,Resale,1,2000000,-,1421,Strata,01 to 05,1408,Jul-18
5377,SUNSHINE PLAZA,PRINSEP LINK,Apartment,7,RCR,99 yrs lease commencing from 1997,Resale,1,1040000,-,764,Strata,06 to 10,1361,Jul-18
5378,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1420000,-,872,Strata,06 to 10,1629,Jul-18
5379,PARC SOPHIA,ADIS ROAD,Apartment,9,CCR,Freehold,Resale,1,1035000,-,667,Strata,01 to 05,1551,Jul-18
5380,PARC MACKENZIE,MACKENZIE ROAD,Apartment,9,CCR,Freehold,Resale,1,1570000,-,1098,Strata,01 to 05,1430,Jul-18
5381,RESIDENTIAL APARTMENTS,OWEN ROAD,Apartment,8,RCR,Freehold,Resale,1,1500000,-,1776,Strata,01 to 05,845,Jul-18
5382,THE SERENADE @ HOLLAND,HOLLAND ROAD,Condominium,10,CCR,99 yrs lease commencing from 2001,Resale,1,2250000,-,1884,Strata,01 to 05,1194,Jul-18
5383,CORONATION GROVE,CORONATION ROAD,Condominium,10,CCR,999 yrs lease commencing from 1875,Resale,1,1700000,-,1044,Strata,01 to 05,1628,Jul-18
5384,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,2250000,-,1507,Strata,01 to 05,1493,Jul-18
5385,THE MONTANA,JALAN MUTIARA,Apartment,10,CCR,Freehold,Resale,1,1740000,-,936,Strata,06 to 10,1858,Jul-18
5386,336 RIVER VALLEY,RIVER VALLEY ROAD,Apartment,9,CCR,Freehold,Resale,1,5000000,-,1539,Strata,06 to 10,3248,Jul-18
5387,336 RIVER VALLEY,RIVER VALLEY ROAD,Apartment,9,CCR,Freehold,Resale,1,4500000,-,1539,Strata,06 to 10,2923,Jul-18
5388,RV EDGE,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,775000,-,366,Strata,01 to 05,2118,Jul-18
5389,336 RIVER VALLEY,RIVER VALLEY ROAD,Apartment,9,CCR,Freehold,Resale,1,11000000,-,3068,Strata,11 to 15,3586,Jul-18
5390,HOLLAND RESIDENCES,TAMAN WARNA,Condominium,10,CCR,Freehold,Resale,1,3750000,-,2185,Strata,01 to 05,1716,Jul-18
5391,RV EDGE,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,988000,-,495,Strata,01 to 05,1995,Jul-18
5392,336 RIVER VALLEY,RIVER VALLEY ROAD,Apartment,9,CCR,Freehold,Resale,1,3843072,-,1561,Strata,06 to 10,2462,Jul-18
5393,336 RIVER VALLEY,RIVER VALLEY ROAD,Apartment,9,CCR,Freehold,Resale,22,95970784,-,38976,Strata,11 to 15,2462,Jul-18
5394,THE PATERSON,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,2825000,-,1216,Strata,16 to 20,2323,Jul-18
5395,336 RIVER VALLEY,RIVER VALLEY ROAD,Apartment,9,CCR,Freehold,Resale,1,3790064,-,1539,Strata,06 to 10,2462,Jul-18
5396,VIVACE,TONG WATT ROAD,Apartment,9,CCR,999 yrs lease commencing from 1841,Resale,1,848000,-,420,Strata,01 to 05,2020,Jul-18
5397,PARVIS,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,3250000,-,1701,Strata,01 to 05,1911,Jul-18
5398,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2100000,-,1356,Strata,06 to 10,1548,Jul-18
5399,THE TOMLINSON,CUSCADEN ROAD,Apartment,10,CCR,Freehold,Resale,1,7200000,-,3703,Strata,16 to 20,1944,Jul-18
5400,ANGULLIA PARK RESIDENCES @ ORCHARD,CUSCADEN WALK,Apartment,10,CCR,Freehold,Resale,1,2152000,-,936,Strata,06 to 10,2298,Jul-18
5401,NEW FUTURA,LEONIE HILL ROAD,Condominium,9,CCR,Freehold,Resale,1,4888000,-,1367,Strata,06 to 10,3576,Jul-18
5402,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1110000,-,689,Strata,16 to 20,1611,Jul-18
5403,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1480000,-,872,Strata,21 to 25,1697,Jul-18
5404,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,2825000,-,1572,Strata,06 to 10,1798,Jul-18
5405,THE LEGEND,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,2350000,-,1496,Strata,01 to 05,1571,Jul-18
5406,SOPHIA RESIDENCE,SOPHIA ROAD,Condominium,9,CCR,Freehold,Resale,1,2110000,-,1485,Strata,01 to 05,1420,Jun-18
5407,HOLLAND MEWS,HOLLAND ROAD,Apartment,10,CCR,Freehold,Resale,1,1618000,-,904,Strata,01 to 05,1789,Jun-18
5408,ROBERTSON EDGE,TONG WATT ROAD,Apartment,9,CCR,999 yrs lease commencing from 1841,Resale,1,910000,-,431,Strata,06 to 10,2114,Jun-18
5409,THE MERCURY,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,1850000,-,1044,Strata,16 to 20,1772,Jun-18
5410,STELLAR RV,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,Resale,1,868000,-,452,Strata,01 to 05,1920,Jun-18
5411,THE LEVELZ,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,1450000,-,926,Strata,01 to 05,1566,Jun-18
5412,NASSIM PARK RESIDENCES,NASSIM ROAD,Condominium,10,CCR,Freehold,Resale,1,20800000,-,6932,Strata,01 to 05,3001,Jun-18
5413,THE CORNWALL,CORNWALL GARDENS,Condominium,10,CCR,Freehold,Resale,1,1241730,-,657,Strata,01 to 05,1891,Jun-18
5414,FOUR SEASONS PARK,CUSCADEN WALK,Condominium,10,CCR,Freehold,Resale,1,6000000,-,2260,Strata,01 to 05,2654,Jun-18
5415,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1360000,-,840,Strata,01 to 05,1620,Jun-18
5416,BALMORAL 8,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,3682000,-,1841,Strata,01 to 05,2000,Jun-18
5417,MACKENZIE 88,MACKENZIE ROAD,Apartment,9,CCR,Freehold,Resale,1,820000,-,506,Strata,06 to 10,1621,Jun-18
5418,WILKIE 80,WILKIE ROAD,Apartment,9,CCR,Freehold,Resale,1,821000,-,409,Strata,01 to 05,2007,Jun-18
5419,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1150000,-,635,Strata,11 to 15,1811,Jun-18
5420,WATERFALL GARDENS,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,3200000,-,2196,Strata,01 to 05,1457,Jun-18
5421,TRIBECA,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,3650000,-,1905,Strata,11 to 15,1916,Jun-18
5422,NEW FUTURA,LEONIE HILL ROAD,Condominium,9,CCR,Freehold,Resale,1,4864000,-,1367,Strata,06 to 10,3558,Jun-18
5423,DYNASTY LODGE,SIXTH AVENUE,Apartment,10,CCR,Freehold,Resale,1,2736888,-,1916,Strata,01 to 05,1428,Jun-18
5424,MARTIN PLACE RESIDENCES,MARTIN PLACE,Condominium,9,CCR,Freehold,Resale,1,2570000,-,1044,Strata,26 to 30,2461,Jun-18
5425,UE SQUARE,RIVER VALLEY ROAD,Apartment,9,CCR,929 yrs lease commencing from 1953,Resale,1,4000000,-,2196,Strata,01 to 05,1822,Jun-18
5426,THE FERNHILL,FERNHILL ROAD,Apartment,10,CCR,Freehold,Resale,1,2100000,-,1227,Strata,01 to 05,1711,Jun-18
5427,VIDA,PECK HAY ROAD,Apartment,9,CCR,Freehold,Resale,1,1150000,-,527,Strata,16 to 20,2180,Jun-18
5428,RV EDGE,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,1150000,-,646,Strata,06 to 10,1781,Jun-18
5429,WATERSCAPE AT CAVENAGH,CAVENAGH ROAD,Apartment,9,CCR,Freehold,Resale,1,2480000,-,1313,Strata,01 to 05,1889,Jun-18
5430,THE MONTANA,JALAN MUTIARA,Apartment,10,CCR,Freehold,Resale,1,1660000,-,936,Strata,01 to 05,1773,Jun-18
5431,THE CORNWALL,CORNWALL GARDENS,Condominium,10,CCR,Freehold,Resale,1,1260000,-,667,Strata,01 to 05,1888,Jun-18
5432,CAIRNHILL CREST,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,1750000,-,818,Strata,01 to 05,2139,Jun-18
5433,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1088000,-,721,Strata,16 to 20,1509,Jun-18
5434,THE PATERSON,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,2990000,-,1313,Strata,11 to 15,2277,Jun-18
5435,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,1580000,-,807,Strata,11 to 15,1957,Jun-18
5436,NASSIM MANSION,NASSIM HILL,Apartment,10,CCR,Freehold,Resale,1,10600000,-,3412,Strata,06 to 10,3107,Jun-18
5437,LUMA,RIVER VALLEY GROVE,Apartment,9,CCR,Freehold,Resale,1,1750000,-,904,Strata,21 to 25,1935,Jun-18
5438,ESPADA,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,1030000,-,377,Strata,16 to 20,2734,Jun-18
5439,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,2515550,-,1163,Strata,21 to 25,2164,Jun-18
5440,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,2515550,-,1152,Strata,26 to 30,2184,Jun-18
5441,THE LEGEND,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,2218000,-,1485,Strata,01 to 05,1493,Jun-18
5442,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1363000,-,893,Strata,11 to 15,1526,Jun-18
5443,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,942000,-,570,Strata,06 to 10,1651,Jun-18
5444,BOULEVARD VUE,CUSCADEN WALK,Condominium,10,CCR,Freehold,Resale,1,18270240,-,4478,Strata,21 to 25,4080,Jun-18
5445,SKYLINE 360 @ SAINT THOMAS WALK,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,3950000,-,1733,Strata,21 to 25,2279,Jun-18
5446,VIDA,PECK HAY ROAD,Apartment,9,CCR,Freehold,Resale,1,1160000,-,517,Strata,01 to 05,2245,Jun-18
5447,THE PLAZA,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 1968,Resale,1,800000,-,732,Strata,26 to 30,1093,Jun-18
5448,ONE DUCHESS,DUCHESS ROAD,Apartment,10,CCR,999 yrs lease commencing from 1875,Resale,1,2025000,-,883,Strata,01 to 05,2294,Jun-18
5449,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,3640260,-,1432,Strata,16 to 20,2543,Jun-18
5450,ASTRID MEADOWS,CORONATION ROAD WEST,Condominium,10,CCR,Freehold,Resale,1,1828000,-,1023,Strata,01 to 05,1788,Jun-18
5451,GOODWOOD RESIDENCE,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,6700000,-,2454,Strata,06 to 10,2730,Jun-18
5452,PARVIS,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,3265000,-,1701,Strata,01 to 05,1920,Jun-18
5453,BALMORAL HILLS,BALMORAL PARK,Condominium,10,CCR,Freehold,Resale,1,4000000,-,1841,Strata,01 to 05,2173,Jun-18
5454,8 @ MOUNT SOPHIA,MOUNT SOPHIA,Condominium,9,CCR,103 yrs lease commencing from 2002,Resale,1,1318000,-,861,Strata,01 to 05,1531,Jun-18
5455,THE CORNWALL,CORNWALL GARDENS,Condominium,10,CCR,Freehold,Resale,1,1150000,-,614,Strata,01 to 05,1874,Jun-18
5456,THE LIGHT @ CAIRNHILL,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,4380000,-,2443,Strata,01 to 05,1793,Jun-18
5457,PATERSON RESIDENCE,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,3400000,-,1496,Strata,06 to 10,2272,Jun-18
5458,THE COSMOPOLITAN,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,2650000,-,1141,Strata,21 to 25,2323,Jun-18
5459,CAVENAGH COURT,CAVENAGH ROAD,Apartment,9,CCR,Freehold,Resale,1,2750000,-,1819,Strata,06 to 10,1512,Jun-18
5460,THE ABODE AT DEVONSHIRE,DEVONSHIRE ROAD,Apartment,9,CCR,Freehold,Resale,1,2088000,-,1119,Strata,01 to 05,1865,Jun-18
5461,THE VERMONT ON CAIRNHILL,CAIRNHILL RISE,Apartment,9,CCR,Freehold,Resale,1,1420000,-,527,Strata,11 to 15,2692,Jun-18
5462,THE WHARF RESIDENCE,TONG WATT ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,6550000,-,4446,Strata,-,1473,Jun-18
5463,THE WHARF RESIDENCE,TONG WATT ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,7500000,-,4887,Strata,-,1535,Jun-18
5464,THE INSPIRA,ARNASALAM CHETTY ROAD,Condominium,9,CCR,Freehold,Resale,1,2420000,-,1206,Strata,06 to 10,2007,Jun-18
5465,THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,Condominium,10,CCR,Freehold,Resale,1,1830000,-,1313,Strata,01 to 05,1394,Jun-18
5466,MARTIN NO 38,MARTIN ROAD,Apartment,9,CCR,Freehold,Resale,1,2410000,-,969,Strata,06 to 10,2488,Jun-18
5467,NEWTON EDGE,MAKEWAY AVENUE,Apartment,9,CCR,Freehold,Resale,1,1650000,-,947,Strata,11 to 15,1742,Jun-18
5468,THE TWINS,BALMORAL CRESCENT,Apartment,10,CCR,Freehold,Resale,1,3700000,-,2260,Strata,01 to 05,1637,Jun-18
5469,DORSET MANSIONS,DORSET ROAD,Apartment,8,RCR,Freehold,Resale,1,1080000,-,1023,Strata,01 to 05,1056,Jun-18
5470,ONE TREE HILL MANSIONS,ONE TREE HILL,Apartment,10,CCR,99 yrs lease commencing from 1973,Resale,1,1750000,-,1625,Strata,16 to 20,1077,Jun-18
5471,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2720000,-,1604,Strata,31 to 35,1696,Jun-18
5472,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1350000,-,893,Strata,11 to 15,1511,Jun-18
5473,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,940000,-,570,Strata,06 to 10,1648,Jun-18
5474,PARC EMILY,MOUNT EMILY ROAD,Condominium,9,CCR,Freehold,Resale,1,1215000,-,603,Strata,06 to 10,2016,Jun-18
5475,MIRAGE TOWER,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,2150000,-,1227,Strata,16 to 20,1752,Jun-18
5476,THE OXLEY,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,1250000,-,614,Strata,06 to 10,2037,Jun-18
5477,UE SQUARE,RIVER VALLEY ROAD,Apartment,9,CCR,929 yrs lease commencing from 1953,Resale,1,2360000,-,1528,Strata,06 to 10,1544,Jun-18
5478,THE PEAK @ CAIRNHILL II,CAIRNHILL CIRCLE,Apartment,9,CCR,Freehold,Resale,1,2347000,-,904,Strata,16 to 20,2596,Jun-18
5479,JERVOIS LODGE,JERVOIS ROAD,Condominium,10,CCR,Freehold,Resale,1,2050000,-,1238,Strata,01 to 05,1656,Jun-18
5480,THE TOMLINSON,CUSCADEN ROAD,Apartment,10,CCR,Freehold,Resale,1,6810000,-,3703,Strata,16 to 20,1839,Jun-18
5481,CLAREMONT,KILLINEY ROAD,Apartment,9,CCR,Freehold,Resale,1,2375000,-,1378,Strata,06 to 10,1724,Jun-18
5482,8 FARRER SUITES,SING JOO WALK,Apartment,8,RCR,Freehold,Resale,1,1232900,-,624,Strata,01 to 05,1975,Jun-18
5483,ST REGIS RESIDENCES SINGAPORE,TANGLIN ROAD,Apartment,10,CCR,999 yrs lease commencing from 1995,Resale,1,5300000,-,2142,Strata,16 to 20,2474,Jun-18
5484,DORMER PARK,JERVOIS ROAD,Condominium,10,CCR,Freehold,Resale,1,2600000,-,1658,Strata,01 to 05,1568,Jun-18
5485,SOUTHBANK,NORTH BRIDGE ROAD,Apartment,7,RCR,99 yrs lease commencing from 2006,Resale,1,1581888,-,904,Strata,36 to 40,1750,Jun-18
5486,MARTIN NO 38,MARTIN ROAD,Apartment,9,CCR,Freehold,Resale,1,3300000,-,1335,Strata,06 to 10,2472,Jun-18
5487,THE OLIV,BALMORAL ROAD,Apartment,10,CCR,Freehold,Resale,1,7000000,-,3337,Strata,06 to 10,2098,Jun-18
5488,LOFT @ NATHAN,NATHAN ROAD,Apartment,10,CCR,Freehold,Resale,1,915000,-,484,Strata,01 to 05,1889,Jun-18
5489,LOFT @ NATHAN,NATHAN ROAD,Apartment,10,CCR,Freehold,Resale,1,715000,-,388,Strata,01 to 05,1845,Jun-18
5490,CLUNY PARK RESIDENCE,CLUNY PARK ROAD,Condominium,10,CCR,Freehold,Resale,1,2880000,-,1249,Strata,01 to 05,2307,Jun-18
5491,CYAN,KENG CHIN ROAD,Condominium,10,CCR,Freehold,Resale,1,3200000,-,1528,Strata,06 to 10,2094,Jun-18
5492,CLUNY PARK RESIDENCE,CLUNY PARK ROAD,Condominium,10,CCR,Freehold,Resale,1,5280000,-,1959,Strata,01 to 05,2695,Jun-18
5493,ORCHARD SCOTTS,ANTHONY ROAD,Condominium,9,CCR,99 yrs lease commencing from 2001,Resale,1,1655000,-,936,Strata,16 to 20,1767,Jun-18
5494,LUSH ON HOLLAND HILL,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,3270000,-,1851,Strata,06 to 10,1766,Jun-18
5495,LATITUDE,JALAN MUTIARA,Condominium,10,CCR,Freehold,Resale,1,2870000,-,1324,Strata,11 to 15,2168,Jun-18
5496,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1450000,-,1259,Strata,11 to 15,1151,Jun-18
5497,ZENITH,ZION ROAD,Apartment,10,CCR,999 yrs lease commencing from 1877,Resale,1,1720000,-,1130,Strata,06 to 10,1522,Jun-18
5498,KENTISH COURT,OXFORD ROAD,Apartment,8,RCR,99 yrs lease commencing from 1995,Resale,1,1060000,-,1098,Strata,01 to 05,965,Jun-18
5499,PATERSON LINC,PATERSON ROAD,Apartment,9,CCR,Freehold,Resale,1,1820000,-,850,Strata,01 to 05,2140,Jun-18
5500,THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,Condominium,10,CCR,Freehold,Resale,1,3900000,-,3165,Strata,01 to 05,1232,Jun-18
5501,THE TESSARINA,WILBY ROAD,Condominium,10,CCR,Freehold,Resale,1,2380000,-,1313,Strata,01 to 05,1812,Jun-18
5502,THE CLAYMORE,CLAYMORE ROAD,Condominium,9,CCR,Freehold,Resale,1,8800000,-,3348,Strata,11 to 15,2629,Jun-18
5503,THE BOUTIQ,KILLINEY ROAD,Apartment,9,CCR,Freehold,Resale,1,1880000,-,861,Strata,06 to 10,2183,Jun-18
5504,RESIDENTIAL APARTMENTS,GRANGE ROAD,Apartment,10,CCR,Freehold,Resale,1,7450000,-,4306,Strata,01 to 05,1730,Jun-18
5505,LANGSTON VILLE,KIM YAM ROAD,Apartment,9,CCR,999 yrs lease commencing from 1841,Resale,1,1480000,-,936,Strata,01 to 05,1580,Jun-18
5506,WATERFORD RESIDENCE,KIM YAM ROAD,Apartment,9,CCR,999 yrs lease commencing from 1841,Resale,1,2668888,-,1819,Strata,06 to 10,1467,Jun-18
5507,LOFT @ STEVENS,STEVENS ROAD,Apartment,10,CCR,Freehold,Resale,1,800000,-,355,Strata,01 to 05,2252,Jun-18
5508,GOODWOOD RESIDENCE,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,7400000,-,2928,Strata,01 to 05,2527,Jun-18
5509,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,12800000,-,6125,Strata,11 to 15,2090,Jun-18
5510,ASTRID MEADOWS,CORONATION ROAD WEST,Condominium,10,CCR,Freehold,Resale,1,4800000,-,2745,Strata,06 to 10,1749,Jun-18
5511,ST THOMAS SUITES,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,3780000,-,1819,Strata,06 to 10,2078,Jun-18
5512,CYAN,KENG CHIN ROAD,Condominium,10,CCR,Freehold,Resale,1,1350000,-,678,Strata,06 to 10,1991,Jun-18
5513,LOFT @ NATHAN,NATHAN ROAD,Apartment,10,CCR,Freehold,Resale,1,880000,-,484,Strata,01 to 05,1817,Jun-18
