S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
1088,SUNGLADE,SERANGOON AVENUE 2,Condominium,19,OCR,99 yrs lease commencing from 2000,Resale,1,1300000,-,1044,Strata,06 to 10,1245,Jul-21
1089,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,900000,-,1302,Strata,11 to 15,691,Jul-21
1090,NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,730000,-,764,Strata,01 to 05,955,Jul-21
1091,COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,639000,-,463,Strata,01 to 05,1381,Jul-21
1092,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,2850000,-,4219,Strata,16 to 20,675,Jul-21
1093,SKY HABITAT,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2011,Resale,1,1115000,-,710,Strata,11 to 15,1569,Jul-21
1094,FERRARIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1258000,-,1249,Strata,06 to 10,1008,Jul-21
1095,THOMSON GRAND,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 2010,Resale,1,1323000,-,947,Strata,06 to 10,1397,Jul-21
1096,RIVERSOUND RESIDENCE,SENGKANG EAST AVENUE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1370000,-,1259,Strata,06 to 10,1088,Jul-21
1097,CASA FLORA,SALAM WALK,Condominium,16,OCR,Freehold,Resale,1,1720000,-,1561,Strata,01 to 05,1102,Jul-21
1098,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,620000,-,484,Strata,11 to 15,1280,Jul-21
1099,ONE ROSYTH,ROSYTH ROAD,Apartment,19,OCR,999 yrs lease commencing from 1886,Resale,1,1350000,-,1356,Strata,01 to 05,995,Jul-21
1100,COMPASS HEIGHTS,SENGKANG SQUARE,Apartment,19,OCR,99 yrs lease commencing from 2000,Resale,1,1200000,-,1249,Strata,11 to 15,961,Jul-21
1101,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,980000,-,1346,Strata,01 to 05,728,Jul-21
1102,BLISS@KOVAN,SIMON LANE,Condominium,19,OCR,Freehold,Resale,1,765000,-,495,Strata,01 to 05,1545,Jul-21
1103,THE MORNING GLORY,SIRAT ROAD,Apartment,19,OCR,Freehold,Resale,1,1680000,-,1690,Strata,01 to 05,994,Jul-21
1104,THOMSON THREE,BRIGHT HILL DRIVE,Apartment,20,RCR,99 yrs lease commencing from 2012,Resale,1,1720000,-,1044,Strata,06 to 10,1647,Jul-21
1105,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,583000,-,484,Strata,01 to 05,1204,Jul-21
1106,SEA ESTA,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1400000,-,1378,Strata,01 to 05,1016,Jul-21
1107,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,983000,-,1001,Strata,01 to 05,982,Jul-21
1108,EASTERN LAGOON,UPPER EAST COAST ROAD,Condominium,16,OCR,Freehold,Resale,1,1376000,-,1001,Strata,01 to 05,1375,Jul-21
1109,THE INFLORA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,548800,-,463,Strata,06 to 10,1186,Jul-21
1110,GRANDEUR 8,ANG MO KIO CENTRAL 3,Condominium,20,OCR,99 yrs lease commencing from 2002,Resale,1,1150000,-,1216,Strata,01 to 05,945,Jul-21
1111,CASAFINA,BEDOK SOUTH AVENUE 1,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1320000,-,1399,Strata,01 to 05,943,Jul-21
1112,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,880000,-,484,Strata,31 to 35,1817,Jul-21
1113,SEA ESTA,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1080000,-,1119,Strata,01 to 05,965,Jul-21
1114,WATERTOWN,PUNGGOL CENTRAL,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,1700000,-,1259,Strata,01 to 05,1350,Jul-21
1115,SEA ESTA,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,589000,-,517,Strata,11 to 15,1140,Jul-21
1116,THE QUINN,BARTLEY ROAD,Apartment,19,OCR,Freehold,Resale,1,2180000,-,2013,Strata,01 to 05,1083,Jul-21
1117,THOMSON THREE,BRIGHT HILL DRIVE,Apartment,20,RCR,99 yrs lease commencing from 2012,Resale,1,750000,-,495,Strata,01 to 05,1515,Jul-21
1118,AVILA GARDENS,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1680000,-,1755,Strata,01 to 05,958,Jul-21
1119,SEA ESTA,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,948888,-,904,Strata,11 to 15,1049,Jul-21
1120,PARC CENTROS,PUNGGOL CENTRAL,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1145000,-,990,Strata,01 to 05,1156,Jul-21
1121,EDELWEISS PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,820000,-,947,Strata,01 to 05,866,Jul-21
1122,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,770000,-,1044,Strata,11 to 15,737,Jul-21
1123,CHERRYHILL,LORONG LEW LIAN,Condominium,19,OCR,Freehold,Resale,1,1785000,-,1636,Strata,01 to 05,1091,Jul-21
1124,CENTRO RESIDENCES,ANG MO KIO AVENUE 8,Condominium,20,OCR,99 yrs lease commencing from 2007,Resale,1,1800000,-,1206,Strata,31 to 35,1493,Jul-21
1125,SEASTRAND,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,1128000,-,1109,Strata,06 to 10,1017,Jul-21
1126,PARC CENTROS,PUNGGOL CENTRAL,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1638000,-,1378,Strata,11 to 15,1189,Jul-21
1127,AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1150000,-,1227,Strata,06 to 10,937,Jul-21
1128,BEDOK COURT,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,2000000,-,2260,Strata,01 to 05,885,Jul-21
1129,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,755000,-,797,Strata,06 to 10,948,Jul-21
1130,ECO,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,775000,-,614,Strata,01 to 05,1263,Jul-21
1131,JEWEL @ BUANGKOK,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,650000,-,463,Strata,01 to 05,1404,Jul-21
1132,STRATUM,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1800000,-,1808,Strata,01 to 05,995,Jul-21
1133,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1480000,-,1324,Strata,06 to 10,1118,Jul-21
1134,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,900000,-,1346,Strata,01 to 05,669,Jul-21
1135,PALM GROVE CONDOMINIUM,PALM GROVE AVENUE,Condominium,19,OCR,999 yrs lease commencing from 1878,Resale,1,1888000,-,1625,Strata,01 to 05,1162,Jul-21
1136,RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,780000,-,764,Strata,01 to 05,1021,Jul-21
1137,BEDOK RESIDENCES,BEDOK NORTH DRIVE,Apartment,16,OCR,99 yrs lease commencing from 2011,Resale,1,880000,-,581,Strata,06 to 10,1514,Jul-21
1138,MIDTOWN RESIDENCES,UPPER SERANGOON ROAD,Apartment,19,OCR,99 yrs lease commencing from 2013,Resale,1,900000,-,657,Strata,01 to 05,1371,Jul-21
1139,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,610000,-,484,Strata,06 to 10,1259,Jul-21
1140,FLORAVIEW,ANG MO KIO STREET 66,Apartment,20,OCR,Freehold,Resale,1,1350000,-,1173,Strata,01 to 05,1151,Jul-21
1141,BARTLEY RESIDENCES,LORONG HOW SUN,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,1392000,-,1098,Strata,11 to 15,1268,Jul-21
1142,APOLLO GARDENS,UPPER CHANGI ROAD,Apartment,16,OCR,Freehold,Resale,1,2200000,-,2121,Strata,01 to 05,1037,Jul-21
1143,JLB RESIDENCES,JALAN LOYANG BESAR,Apartment,17,OCR,946 yrs lease commencing from 1937,Resale,1,1150000,-,958,Strata,01 to 05,1200,Jul-21
1144,VIBES@UPPER SERANGOON,UPPER SERANGOON ROAD,Apartment,19,OCR,Freehold,Resale,1,650000,-,441,Strata,01 to 05,1473,Jul-21
1145,ADANA @ THOMSON,OLD UPPER THOMSON ROAD,Apartment,20,OCR,Freehold,Resale,1,952000,-,560,Strata,01 to 05,1701,Jul-21
1146,PARBURY HILL CONDOMINIUM,PARBURY AVENUE,Condominium,16,OCR,Freehold,Resale,1,2350000,-,1776,Strata,01 to 05,1323,Jul-21
1147,SEASTRAND,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,630000,-,570,Strata,11 to 15,1104,Jul-21
1148,BISHAN POINT,BRIGHT HILL DRIVE,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,1170000,-,936,Strata,11 to 15,1249,Jul-21
1149,SEA ESTA,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1020000,-,980,Strata,01 to 05,1041,Jul-21
1150,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,948000,-,947,Strata,06 to 10,1001,Jul-21
1151,THE CHUAN,LORONG CHUAN,Condominium,19,OCR,999 yrs lease commencing from 1877,Resale,1,2140000,-,1281,Strata,01 to 05,1671,Jul-21
1152,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1718000,-,1432,Strata,26 to 30,1200,Jul-21
1153,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,945000,-,1346,Strata,06 to 10,702,Jul-21
1154,THOMSON GRAND,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 2010,Resale,1,1450000,-,1001,Strata,06 to 10,1448,Jul-21
1155,JEWEL @ BUANGKOK,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1255000,-,936,Strata,11 to 15,1340,Jul-21
1156,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1438000,-,1313,Strata,06 to 10,1095,Jul-21
1157,WATERFRONT KEY,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2007,Resale,1,1600000,-,1475,Strata,01 to 05,1085,Jul-21
1158,PARC CENTROS,PUNGGOL CENTRAL,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1225000,-,990,Strata,11 to 15,1237,Jul-21
1159,THE GALE,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1150000,-,1152,Strata,06 to 10,998,Jul-21
1160,PARC VERA,HOUGANG STREET 32,Condominium,19,OCR,99 yrs lease commencing from 2010,Resale,1,1200000,-,1141,Strata,01 to 05,1052,Jul-21
1161,CASA CAMBIO,LIM TUA TOW ROAD,Condominium,19,OCR,Freehold,Resale,1,660000,-,431,Strata,01 to 05,1533,Jul-21
1162,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1175000,-,1173,Strata,01 to 05,1001,Jul-21
1163,SEASONS VIEW,PEMIMPIN DRIVE,Condominium,20,RCR,99 yrs lease commencing from 1996,Resale,1,1120000,-,969,Strata,06 to 10,1156,Jul-21
1164,CLOVER BY THE PARK,BISHAN STREET 25,Condominium,20,RCR,99 yrs lease commencing from 2007,Resale,1,1760000,-,1292,Strata,01 to 05,1363,Jul-21
1165,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,2500000,-,2723,Strata,11 to 15,918,Jul-21
1166,GRAND REGALIA,UPPER SERANGOON ROAD,Apartment,19,OCR,Freehold,Resale,1,1928000,-,2368,Strata,01 to 05,814,Jul-21
1167,THE SCALA,SERANGOON AVENUE 3,Apartment,19,OCR,99 yrs lease commencing from 2010,Resale,1,1260000,-,829,Strata,11 to 15,1520,Jul-21
1168,THE GARDENS AT BISHAN,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,1660000,-,1227,Strata,16 to 20,1353,Jul-21
1169,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,890000,-,883,Strata,16 to 20,1008,Jul-21
1170,THOMSON THREE,BRIGHT HILL DRIVE,Apartment,20,RCR,99 yrs lease commencing from 2012,Resale,1,1280000,-,883,Strata,01 to 05,1450,Jul-21
1171,FLO RESIDENCE,PUNGGOL FIELD WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1080000,-,1281,Strata,01 to 05,843,Jul-21
1172,PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,638888,-,657,Strata,06 to 10,973,Jul-21
1173,KOVAN RESIDENCES,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1680000,-,1259,Strata,11 to 15,1334,Jul-21
1174,COUNTRY PARK CONDOMINIUM,BEDOK ROAD,Condominium,16,OCR,Freehold,Resale,1,2150000,-,1733,Strata,01 to 05,1241,Jul-21
1175,MODENA,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 1997,Resale,1,1640000,-,1604,Strata,06 to 10,1023,Jul-21
1176,BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,Condominium,19,OCR,99 yrs lease commencing from 2014,Resale,1,950000,-,689,Strata,16 to 20,1379,Jul-21
1177,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,525000,-,829,Strata,01 to 05,633,Jul-21
1178,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,780000,-,753,Strata,06 to 10,1035,Jul-21
1179,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,678000,-,527,Strata,01 to 05,1285,Jul-21
1180,FLORAVIEW,ANG MO KIO STREET 66,Apartment,20,OCR,Freehold,Resale,1,1450000,-,1259,Strata,01 to 05,1151,Jul-21
1181,CARDIFF RESIDENCE,CARDIFF GROVE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,615000,-,420,Strata,01 to 05,1465,Jul-21
1182,KOVAN REGENCY,KOVAN RISE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1550000,-,1055,Strata,06 to 10,1469,Jul-21
1183,SERANGOON GARDEN ESTATE,LICHFIELD ROAD,Apartment,19,OCR,999 yrs lease commencing from 1954,Resale,1,1450000,-,1690,Strata,01 to 05,858,Jul-21
1184,REGENTVILLE,HOUGANG STREET 92,Apartment,19,OCR,99 yrs lease commencing from 1996,Resale,1,855000,-,1152,Strata,01 to 05,742,Jul-21
1185,WATERTOWN,PUNGGOL CENTRAL,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,835888,-,603,Strata,01 to 05,1387,Jul-21
1186,RIVERSOUND RESIDENCE,SENGKANG EAST AVENUE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1610000,-,2121,Strata,16 to 20,759,Jul-21
1187,VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,685000,-,646,Strata,01 to 05,1061,Jul-21
1188,PARC CENTROS,PUNGGOL CENTRAL,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,948000,-,764,Strata,11 to 15,1240,Jul-21
1189,WATERFRONT ISLE,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,759800,-,592,Strata,11 to 15,1283,Jul-21
1190,THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,Resale,1,680000,-,506,Strata,01 to 05,1344,Jul-21
1191,URBAN VISTA,TANAH MERAH KECHIL LINK,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,640000,-,441,Strata,11 to 15,1450,Jul-21
1192,BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,Condominium,19,OCR,99 yrs lease commencing from 2014,Resale,1,1210000,-,732,Strata,11 to 15,1653,Jul-21
1193,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,602000,-,517,Strata,01 to 05,1165,Jul-21
1194,KINGSGROVE,ANG MO KIO AVENUE 1,Condominium,20,OCR,Freehold,Resale,1,1750000,-,1572,Strata,01 to 05,1114,Jul-21
1195,LA FIESTA,SENGKANG SQUARE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1135000,-,840,Strata,11 to 15,1352,Jul-21
1196,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,2300000,-,2680,Strata,06 to 10,858,Jul-21
1197,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1000000,-,936,Strata,06 to 10,1068,Jul-21
1198,RIVERSOUND RESIDENCE,SENGKANG EAST AVENUE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1600000,-,2121,Strata,16 to 20,755,Jul-21
1199,THE PALETTE,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1360000,-,1173,Strata,06 to 10,1159,Jul-21
1200,AZALEA PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,999 yrs lease commencing from 1885,Resale,1,1440000,-,1507,Strata,06 to 10,956,Jul-21
1201,Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1000000,-,829,Strata,06 to 10,1207,Jul-21
1202,BAYSHORE PARK,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,955000,-,936,Strata,06 to 10,1020,Jul-21
1203,THE QUARTZ,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2005,Resale,1,1060500,-,1066,Strata,01 to 05,995,Jul-21
1204,RIVERVALE CREST,RIVERVALE CRESCENT,Apartment,19,OCR,99 yrs lease commencing from 1997,Resale,1,918000,-,1216,Strata,06 to 10,755,Jul-21
1205,BEDOK RESIDENCES,BEDOK NORTH DRIVE,Apartment,16,OCR,99 yrs lease commencing from 2011,Resale,1,1630000,-,1098,Strata,11 to 15,1485,Jul-21
1206,THOMSON IMPRESSIONS,LORONG PUNTONG,Apartment,20,RCR,99 yrs lease commencing from 2015,Resale,1,1220000,-,764,Strata,11 to 15,1596,Jul-21
1207,RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,1510888,-,1259,Strata,06 to 10,1200,Jul-21
1208,KENSINGTON SQUARE,JALAN LOKAM,Apartment,19,OCR,Freehold,Resale,1,1200000,-,829,Strata,01 to 05,1448,Jul-21
1209,SEASONS VIEW,PEMIMPIN DRIVE,Condominium,20,RCR,99 yrs lease commencing from 1996,Resale,1,1355000,-,1141,Strata,01 to 05,1188,Jul-21
1210,COASTAL BREEZE RESIDENCES,LOYANG BESAR CLOSE,Condominium,17,OCR,99 yrs lease commencing from 2008,Resale,1,1050000,-,1173,Strata,01 to 05,895,Jul-21
1211,RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,800000,-,775,Strata,06 to 10,1032,Jul-21
1212,CARDIFF RESIDENCE,CARDIFF GROVE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,605000,-,420,Strata,01 to 05,1441,Jul-21
1213,EDELWEISS PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,640000,-,710,Strata,01 to 05,901,Jul-21
1214,THE GARDENS AT BISHAN,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,1070000,-,883,Strata,06 to 10,1212,Jul-21
1215,BREEZE BY THE EAST,UPPER EAST COAST ROAD,Condominium,16,OCR,Freehold,Resale,1,3450000,-,2885,Strata,01 to 05,1196,Jul-21
1216,COSTA DEL SOL,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,1580000,-,1238,Strata,11 to 15,1276,Jul-21
1217,CENTRO RESIDENCES,ANG MO KIO AVENUE 8,Condominium,20,OCR,99 yrs lease commencing from 2007,Resale,1,1400000,-,904,Strata,31 to 35,1548,Jul-21
1218,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,1190000,-,678,Strata,06 to 10,1755,Jul-21
1219,CHANGI RISE CONDOMINIUM,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,1520000,-,1830,Strata,01 to 05,831,Jul-21
1220,THE QUARTZ,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2005,Resale,1,1255000,-,1141,Strata,11 to 15,1100,Jul-21
1221,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,2855000,-,3079,Strata,01 to 05,927,Jul-21
1222,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,890000,-,775,Strata,06 to 10,1148,Jul-21
1223,COSTA DEL SOL,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,1900000,-,1313,Strata,16 to 20,1447,Jul-21
1224,THE LUXURIE,COMPASSVALE ROAD,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,955000,-,775,Strata,11 to 15,1232,Jul-21
1225,CHANGI RISE CONDOMINIUM,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,820000,-,1023,Strata,01 to 05,802,Jul-21
1226,THE GARDENS AT BISHAN,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,1130000,-,883,Strata,16 to 20,1280,Jul-21
1227,CASAFINA,BEDOK SOUTH AVENUE 1,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1210545,-,1281,Strata,01 to 05,945,Jul-21
1228,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1725000,-,2088,Strata,16 to 20,826,Jul-21
1229,KOVAN MELODY,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2004,Resale,1,1520000,-,1227,Strata,16 to 20,1239,Jul-21
1230,BLUWATERS,JALAN LOYANG BESAR,Apartment,17,OCR,946 yrs lease commencing from 1938,Resale,1,840000,-,818,Strata,01 to 05,1027,Jul-21
1231,THE PALETTE,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1555000,-,1378,Strata,06 to 10,1129,Jul-21
1232,THOMSON THREE,BRIGHT HILL DRIVE,Apartment,20,RCR,99 yrs lease commencing from 2012,Resale,1,1890000,-,1141,Strata,11 to 15,1656,Jul-21
1233,THOMSON THREE,BRIGHT HILL DRIVE,Apartment,20,RCR,99 yrs lease commencing from 2012,Resale,1,1200000,-,710,Strata,16 to 20,1689,Jul-21
1234,WATERTOWN,PUNGGOL CENTRAL,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,1168000,-,807,Strata,11 to 15,1447,Jul-21
1235,CASA MERAH,TANAH MERAH KECHIL AVENUE,Apartment,16,OCR,99 yrs lease commencing from 2006,Resale,1,1130000,-,947,Strata,11 to 15,1193,Jul-21
1236,THE SCALA,SERANGOON AVENUE 3,Apartment,19,OCR,99 yrs lease commencing from 2010,Resale,1,1580000,-,1044,Strata,11 to 15,1513,Jul-21
1237,RIVERSOUND RESIDENCE,SENGKANG EAST AVENUE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1600000,-,2121,Strata,16 to 20,755,Jul-21
1238,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,758000,-,700,Strata,01 to 05,1083,Jul-21
1239,LA FIESTA,SENGKANG SQUARE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1360000,-,1001,Strata,06 to 10,1359,Jul-21
1240,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,715000,-,990,Strata,06 to 10,722,Jul-21
1241,STARS OF KOVAN,UPPER SERANGOON ROAD,Apartment,19,OCR,99 yrs lease commencing from 2015,Resale,1,1230000,-,743,Strata,01 to 05,1656,Jul-21
1242,BLUWATERS 2,JALAN LOYANG BESAR,Condominium,17,OCR,946 yrs lease commencing from 1938,Resale,1,989898,-,1109,Strata,01 to 05,893,Jul-21
1243,THE PANORAMA,ANG MO KIO AVENUE 2,Condominium,20,OCR,99 yrs lease commencing from 2013,Resale,1,1485000,-,1001,Strata,01 to 05,1483,Jul-21
1244,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,980000,-,840,Strata,01 to 05,1167,Jul-21
1245,COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,950000,-,753,Strata,06 to 10,1261,Jul-21
1246,PARC CENTROS,PUNGGOL CENTRAL,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1200000,-,990,Strata,11 to 15,1212,Jul-21
1247,PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,1150000,-,1163,Strata,01 to 05,989,Jul-21
1248,BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,Condominium,19,OCR,99 yrs lease commencing from 2014,Resale,1,783000,-,495,Strata,01 to 05,1581,Jul-21
1249,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,925000,-,883,Strata,06 to 10,1048,Jul-21
1250,COASTAL BREEZE RESIDENCES,LOYANG BESAR CLOSE,Condominium,17,OCR,99 yrs lease commencing from 2008,Resale,1,1028000,-,1152,Strata,01 to 05,893,Jul-21
1251,TANAMERA CREST,PARI DEDAP WALK,Condominium,16,OCR,99 yrs lease commencing from 2000,Resale,1,955000,-,1163,Strata,06 to 10,821,Jul-21
