S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
7218,BOUGAINVILLA APARTMENTS,LORONG 19 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,800000,-,958,Strata,01 to 05,835,Nov-18
7219,RESIDENTIAL APARTMENTS,JOO CHIAT PLACE,Apartment,15,RCR,Freehold,Resale,1,1200000,-,1389,Strata,01 to 05,864,Nov-18
7220,SIMS GREEN,LORONG 27A GEYLANG,Apartment,14,RCR,99 yrs lease commencing from 2001,Resale,1,810000,-,958,Strata,01 to 05,846,Nov-18
7221,SUITES @ TOPAZ,TOPAZ ROAD,Apartment,12,RCR,Freehold,Resale,1,850000,-,936,Strata,01 to 05,908,Nov-18
7222,KELLETT COURT,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,1,1870000,-,1324,Strata,01 to 05,1412,Nov-18
7223,THE VERVE,JALAN RAJAH,Apartment,12,RCR,Freehold,Resale,1,625000,-,441,Strata,06 to 10,1416,Nov-18
7224,CUBE 8,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,918000,-,560,Strata,11 to 15,1640,Nov-18
7225,RESIDENTIAL APARTMENTS,CHANGI ROAD,Apartment,14,RCR,Freehold,Resale,1,1700000,-,2142,Strata,01 to 05,794,Nov-18
7226,THE ACACIAS,SOMMERVILLE ROAD,Apartment,13,OCR,Freehold,Resale,1,1095000,-,1001,Strata,01 to 05,1094,Nov-18
7227,VISTA RESIDENCES,JALAN DATOH,Condominium,12,RCR,Freehold,Resale,1,1768000,-,1195,Strata,06 to 10,1480,Nov-18
7228,REGENT RESIDENCES,SERANGOON ROAD,Apartment,12,RCR,Freehold,Resale,1,970000,-,689,Strata,06 to 10,1408,Nov-18
7229,HILLCREST ARCADIA,ARCADIA ROAD,Condominium,11,CCR,99 yrs lease commencing from 1975,Resale,1,1768000,-,1711,Strata,01 to 05,1033,Oct-18
7230,PARK INFINIA AT WEE NAM,LINCOLN ROAD,Condominium,11,CCR,Freehold,Resale,1,2700000,-,1335,Strata,21 to 25,2023,Oct-18
7231,SILVERSEA,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2007,Resale,1,2450000,-,1518,Strata,01 to 05,1614,Oct-18
7232,KIM KEAT GARDENS,KIM KEAT ROAD,Apartment,12,RCR,99 yrs lease commencing from 2001,Resale,1,1180000,-,1324,Strata,06 to 10,891,Oct-18
7233,NOVA 48,PROME ROAD,Apartment,12,RCR,Freehold,Resale,1,1120000,-,861,Strata,01 to 05,1301,Oct-18
7234,NEWTON ONE,NEWTON ROAD,Condominium,11,CCR,Freehold,Resale,1,2500000,-,1216,Strata,06 to 10,2055,Oct-18
7235,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,810000,-,484,Strata,11 to 15,1672,Oct-18
7236,BUTTERWORTH 8,BUTTERWORTH LANE,Condominium,15,RCR,Freehold,Resale,1,1880000,-,1313,Strata,06 to 10,1432,Oct-18
7237,SILVERSCAPE,LORONG 32 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,570000,-,409,Strata,01 to 05,1394,Oct-18
7238,VACANZA @ EAST,LENGKONG TUJOH,Condominium,14,OCR,Freehold,Resale,1,1408000,-,1012,Strata,06 to 10,1392,Oct-18
7239,PARK INFINIA AT WEE NAM,LINCOLN ROAD,Condominium,11,CCR,Freehold,Resale,1,2180000,-,969,Strata,26 to 30,2250,Oct-18
7240,MONTEBLEU,MINBU ROAD,Condominium,11,CCR,Freehold,Resale,1,2760000,-,2626,Strata,31 to 35,1051,Oct-18
7241,CHELSEA LODGE,TANJONG KATONG ROAD,Apartment,15,RCR,Freehold,Resale,1,1250000,-,1195,Strata,01 to 05,1046,Oct-18
7242,EAST ELEGANCE,JOO CHIAT TERRACE,Apartment,15,RCR,Freehold,Resale,1,900000,-,753,Strata,01 to 05,1194,Oct-18
7243,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,3000000,-,2164,Strata,06 to 10,1387,Oct-18
7244,PLATINUM EDGE,LEICESTER ROAD,Apartment,13,RCR,Freehold,Resale,1,1450000,-,1087,Strata,16 to 20,1334,Oct-18
7245,QUESTA @ DUNMAN,DUNMAN ROAD,Apartment,15,RCR,Freehold,Resale,1,828000,-,527,Strata,06 to 10,1570,Oct-18
7246,THE SUNNY SPRING,LORONG 40 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1220000,-,1044,Strata,01 to 05,1168,Oct-18
7247,THE MEZZO,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,768888,-,560,Strata,11 to 15,1374,Oct-18
7248,ADAM PARK CONDOMINIUM,ADAM ROAD,Condominium,11,CCR,Freehold,Resale,1,1338000,-,893,Strata,01 to 05,1498,Oct-18
7249,THE SEA VIEW,AMBER ROAD,Condominium,15,RCR,Freehold,Resale,1,1850000,-,1216,Strata,01 to 05,1521,Oct-18
7250,SIMS EDGE,GEYLANG EAST AVENUE 2,Apartment,14,RCR,Freehold,Resale,1,638000,-,409,Strata,06 to 10,1560,Oct-18
7251,RESIDENTIAL APARTMENTS,TANJONG KATONG ROAD,Apartment,15,RCR,Freehold,Resale,1,1650000,-,883,Strata,01 to 05,1869,Oct-18
7252,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1265000,-,807,Strata,16 to 20,1567,Oct-18
7253,SANCTUARY GREEN,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1628000,-,1399,Strata,01 to 05,1163,Oct-18
7254,ASTON MANSIONS,LORONG 42 GEYLANG,Apartment,14,RCR,99 yrs lease commencing from 1995,Resale,1,1060000,-,1141,Strata,06 to 10,929,Oct-18
7255,EVERITT EDGE,JOO CHIAT PLACE,Apartment,15,RCR,Freehold,Resale,1,1150000,-,861,Strata,01 to 05,1335,Oct-18
7256,ASTON MANSIONS,LORONG 42 GEYLANG,Apartment,14,RCR,99 yrs lease commencing from 1995,Resale,1,1010000,-,1227,Strata,01 to 05,823,Oct-18
7257,GRANDLINK SQUARE,GUILLEMARD ROAD,Apartment,14,RCR,Freehold,Resale,1,1165000,-,1163,Strata,01 to 05,1002,Oct-18
7258,TELOK KURAU LODGE,LORONG H TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1320000,-,1227,Strata,01 to 05,1076,Oct-18
7259,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,1818000,-,958,Strata,16 to 20,1898,Oct-18
7260,STRAITS RESIDENCES,JOO CHIAT PLACE,Apartment,15,RCR,Freehold,Resale,1,1158000,-,1012,Strata,01 to 05,1144,Oct-18
7261,THE RIVERINE BY THE PARK,KALLANG ROAD,Apartment,12,RCR,Freehold,Resale,1,1445000,-,980,Strata,06 to 10,1475,Oct-18
7262,MOULMEIN COURT,MOULMEIN ROAD,Apartment,11,CCR,Freehold,Resale,1,1830000,-,1647,Strata,01 to 05,1111,Oct-18
7263,PEBBLE BAY,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,3000000,-,2336,Strata,06 to 10,1284,Oct-18
7264,LA SUISSE,SWISS VIEW,Condominium,11,CCR,999 yrs lease commencing from 1878,Resale,1,2700000,-,2131,Strata,01 to 05,1267,Oct-18
7265,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,718000,-,495,Strata,01 to 05,1450,Oct-18
7266,SAPPHIRE COURT,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1200000,-,1421,Strata,01 to 05,845,Oct-18
7267,MONTEBLEU,MINBU ROAD,Condominium,11,CCR,Freehold,Resale,1,848000,-,570,Strata,06 to 10,1486,Oct-18
7268,THE MAKENA,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2200000,-,1507,Strata,01 to 05,1460,Oct-18
7269,RIVAGE,MARGATE ROAD,Apartment,15,RCR,Freehold,Resale,1,3900000,-,3283,Strata,11 to 15,1188,Oct-18
7270,SUITES@CHANGI,CHANGI ROAD,Apartment,14,RCR,Freehold,Resale,1,560888,-,409,Strata,01 to 05,1371,Oct-18
7271,THE TREVOSE,TREVOSE CRESCENT,Condominium,11,CCR,99 yrs lease commencing from 1996,Resale,1,2500000,-,1894,Strata,01 to 05,1320,Oct-18
7272,WATER PLACE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1998,Resale,1,1738888,-,1281,Strata,16 to 20,1358,Oct-18
7273,NIN RESIDENCE,PHENG GECK AVENUE,Apartment,13,RCR,99 yrs lease commencing from 2010,Resale,1,1500000,-,1281,Strata,06 to 10,1171,Oct-18
7274,NEPTUNE COURT,MARINE VISTA,Apartment,15,OCR,99 yrs lease commencing from 1975,Resale,1,1535000,-,1636,Strata,11 to 15,938,Oct-18
7275,THE HELICONIA,JALAN DAUD,Condominium,14,OCR,Freehold,Resale,1,1250000,-,1302,Strata,06 to 10,960,Oct-18
7276,NESS,LORONG 32 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,670000,-,570,Strata,01 to 05,1174,Oct-18
7277,ONE EIGHTIES RESIDENCES,JOO CHIAT TERRACE,Apartment,15,RCR,Freehold,Resale,1,1750000,-,1238,Strata,01 to 05,1414,Oct-18
7278,MERA EAST,CHANGI ROAD,Apartment,14,OCR,Freehold,Resale,1,1290000,-,1098,Strata,01 to 05,1175,Oct-18
7279,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1270000,-,850,Strata,16 to 20,1493,Oct-18
7280,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1908000,-,1184,Strata,11 to 15,1611,Oct-18
7281,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,2080000,-,1550,Strata,06 to 10,1342,Oct-18
7282,MERA EAST,CHANGI ROAD,Apartment,14,OCR,Freehold,Resale,1,1440000,-,1281,Strata,01 to 05,1124,Oct-18
7283,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,2150000,-,1442,Strata,16 to 20,1491,Oct-18
7284,BERKELEY RESIDENCES,LORONG N TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1280000,-,883,Strata,01 to 05,1450,Oct-18
7285,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,720000,-,441,Strata,21 to 25,1631,Oct-18
7286,DAKOTA RESIDENCES,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2007,Resale,1,1700000,-,1292,Strata,11 to 15,1316,Oct-18
7287,COTE D'AZUR,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2001,Resale,1,1810000,-,1270,Strata,16 to 20,1425,Oct-18
7288,NEPTUNE COURT,MARINE VISTA,Apartment,15,OCR,99 yrs lease commencing from 1975,Resale,1,1780000,-,1636,Strata,21 to 25,1088,Oct-18
7289,PEBBLE BAY,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2025000,-,1367,Strata,01 to 05,1481,Oct-18
7290,EAST SHINE,LORONG MELAYU,Apartment,14,OCR,Freehold,Resale,1,1120000,-,980,Strata,01 to 05,1143,Oct-18
7291,NESS,LORONG 32 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,626888,-,452,Strata,06 to 10,1387,Oct-18
7292,THE NCLAVE,LORONG N TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1360000,-,1421,Strata,01 to 05,957,Oct-18
7293,THE BALE,LORONG H TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1470000,-,1238,Strata,01 to 05,1188,Oct-18
7294,VISTA RESIDENCES,JALAN DATOH,Condominium,12,RCR,Freehold,Resale,1,1650000,-,1195,Strata,01 to 05,1381,Oct-18
7295,WATER PLACE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1998,Resale,1,1630000,-,1216,Strata,11 to 15,1340,Oct-18
7296,THE SEAFRONT ON MEYER,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2040000,-,1066,Strata,21 to 25,1914,Oct-18
7297,TROPIKA EAST,FOO KIM LIN ROAD,Condominium,14,OCR,Freehold,Resale,1,650000,-,441,Strata,01 to 05,1473,Oct-18
7298,ASTOR,LENGKONG EMPAT,Apartment,14,OCR,99 yrs lease commencing from 2002,Resale,1,880000,-,1087,Strata,06 to 10,809,Oct-18
7299,SENNETT RESIDENCE,PHENG GECK AVENUE,Condominium,13,RCR,99 yrs lease commencing from 2011,Resale,1,1125000,-,710,Strata,11 to 15,1584,Oct-18
7300,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,3350000,-,1722,Strata,31 to 35,1945,Oct-18
7301,EURO-ASIA APARTMENTS,SERANGOON ROAD,Apartment,12,RCR,Freehold,Resale,1,1700000,-,1722,Strata,01 to 05,987,Oct-18
7302,THE CRISTALLO,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,920000,-,646,Strata,01 to 05,1425,Oct-18
7303,JUPITER 18,LORONG 102 CHANGI,Apartment,15,RCR,Freehold,Resale,1,580000,-,431,Strata,01 to 05,1347,Oct-18
7304,RESIDENTIAL APARTMENTS,ONAN ROAD,Apartment,15,RCR,Freehold,Resale,1,1910000,-,2443,Strata,01 to 05,782,Oct-18
7305,PARK INFINIA AT WEE NAM,LINCOLN ROAD,Condominium,11,CCR,Freehold,Resale,1,3008000,-,1464,Strata,01 to 05,2055,Oct-18
7306,AALTO,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,3820000,-,1959,Strata,11 to 15,1950,Oct-18
7307,RESIDENTIAL APARTMENTS,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1170000,-,1195,Strata,01 to 05,979,Oct-18
7308,RITZ MANSIONS,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,1500000,-,1281,Strata,01 to 05,1171,Oct-18
7309,RESIDENTIAL APARTMENTS,JOO CHIAT PLACE,Apartment,15,RCR,Freehold,Resale,1,1500000,-,1442,Strata,01 to 05,1040,Oct-18
7310,DE ROYALE,JALAN RAMA RAMA,Condominium,12,RCR,Freehold,Resale,1,2900000,-,3240,Strata,31 to 35,895,Oct-18
7311,TEMBELING RESIDENCE,TEMBELING ROAD,Apartment,15,RCR,Freehold,Resale,1,640000,-,420,Strata,01 to 05,1525,Oct-18
7312,ADAM PARK CONDOMINIUM,ADAM ROAD,Condominium,11,CCR,Freehold,Resale,1,1550000,-,958,Strata,01 to 05,1618,Oct-18
7313,RESIDENTIAL APARTMENTS,CHANGI ROAD,Apartment,14,RCR,Freehold,Resale,1,1333000,-,1550,Strata,01 to 05,860,Oct-18
7314,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,1390000,-,1442,Strata,01 to 05,964,Oct-18
7315,THE WATERSIDE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,3960000,-,2400,Strata,06 to 10,1650,Oct-18
7316,TREVISTA,LORONG 3 TOA PAYOH,Condominium,12,RCR,99 yrs lease commencing from 2008,Resale,1,1160000,-,861,Strata,26 to 30,1347,Oct-18
7317,TEMBELING COURT,TEMBELING ROAD,Apartment,15,RCR,Freehold,Resale,1,1920000,-,2013,Strata,01 to 05,954,Oct-18
7318,SPRING @ LANGSAT,LANGSAT ROAD,Apartment,15,RCR,Freehold,Resale,1,620000,-,474,Strata,01 to 05,1309,Oct-18
7319,TAIPAN REGENCY,HAIG ROAD,Apartment,15,RCR,Freehold,Resale,1,1400000,-,1195,Strata,01 to 05,1172,Oct-18
7320,ATRIUM RESIDENCES,LORONG 28 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1290000,-,1302,Strata,01 to 05,990,Oct-18
7321,DAWN VILLE,BUTTERWORTH LANE,Apartment,15,RCR,Freehold,Resale,1,1450000,-,1195,Strata,06 to 10,1214,Oct-18
7322,CORALIS,JOO CHIAT ROAD,Condominium,15,RCR,Freehold,Resale,1,880000,-,495,Strata,01 to 05,1777,Oct-18
7323,MARINE BLUE,MARINE PARADE ROAD,Condominium,15,RCR,Freehold,Resale,1,1646000,-,689,Strata,06 to 10,2389,Oct-18
7324,VERSILIA ON HAIG,IPOH LANE,Condominium,15,RCR,Freehold,Resale,1,1860000,-,1313,Strata,11 to 15,1416,Oct-18
7325,THE CARPMAELINA,CARPMAEL ROAD,Condominium,15,RCR,Freehold,Resale,1,1383000,-,1216,Strata,01 to 05,1137,Oct-18
7326,ONE ST MICHAEL'S,ST. MICHAEL'S ROAD,Condominium,12,RCR,Freehold,Resale,1,1530000,-,1259,Strata,06 to 10,1215,Oct-18
7327,TORIEVIEW MANSIONS,LORONG 29 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,986000,-,1238,Strata,01 to 05,797,Oct-18
7328,LA BRISA,LORONG 28 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,700000,-,495,Strata,06 to 10,1414,Oct-18
7329,THE SUNNY SPRING,LORONG 40 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1680000,-,1496,Strata,01 to 05,1123,Oct-18
7330,CASA AERATA,LORONG 26 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,625000,-,484,Strata,01 to 05,1290,Oct-18
7331,VILLA MARTIA,MARTIA ROAD,Condominium,15,OCR,Freehold,Resale,1,870000,-,646,Strata,01 to 05,1347,Oct-18
7332,GRAND DUCHESS AT ST PATRICK'S,ST. PATRICK'S ROAD,Condominium,15,OCR,Freehold,Resale,1,4130000,-,3218,Strata,01 to 05,1283,Oct-18
7333,DUNMAN VIEW,HAIG ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1450000,-,1324,Strata,01 to 05,1095,Oct-18
7334,PRESTIGE LOFT,TELOK KURAU ROAD,Apartment,15,OCR,Freehold,Resale,1,530000,-,366,Strata,01 to 05,1448,Oct-18
7335,COSTA ESTE,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1080000,-,926,Strata,01 to 05,1167,Oct-18
7336,ROXY SQUARE,EAST COAST ROAD,Apartment,15,RCR,9999 yrs lease commencing from 1995,Resale,1,1270000,-,1259,Strata,06 to 10,1008,Oct-18
7337,CASA SARINA,LORONG SARINA,Condominium,14,OCR,Freehold,Resale,1,1380000,-,1378,Strata,01 to 05,1002,Oct-18
7338,VACANZA @ EAST,LENGKONG TUJOH,Condominium,14,OCR,Freehold,Resale,1,650000,-,560,Strata,01 to 05,1161,Oct-18
7339,EUHABITAT,JALAN EUNOS,Condominium,14,OCR,99 yrs lease commencing from 2010,Resale,1,688000,-,527,Strata,01 to 05,1304,Oct-18
7340,TREVISTA,LORONG 3 TOA PAYOH,Condominium,12,RCR,99 yrs lease commencing from 2008,Resale,1,2250000,-,1733,Strata,21 to 25,1298,Oct-18
7341,THE TREVOSE,TREVOSE CRESCENT,Condominium,11,CCR,99 yrs lease commencing from 1996,Resale,1,3250000,-,3337,Strata,01 to 05,974,Oct-18
7342,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1827000,-,1259,Strata,06 to 10,1451,Oct-18
7343,NEWTON 18,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1700000,-,980,Strata,06 to 10,1736,Oct-18
7344,RESIDENCES @ EVELYN,EVELYN ROAD,Condominium,11,CCR,Freehold,Resale,1,1980000,-,1033,Strata,31 to 35,1916,Oct-18
7345,SANCTUARY GREEN,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1038000,-,775,Strata,01 to 05,1339,Oct-18
7346,SANT RITZ,PHENG GECK AVENUE,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1580000,-,1055,Strata,16 to 20,1498,Oct-18
7347,PARK EAST,JALAN TUA KONG,Condominium,15,OCR,Freehold,Resale,1,1975000,-,1647,Strata,01 to 05,1199,Oct-18
7348,EUHABITAT,JALAN EUNOS,Condominium,14,OCR,99 yrs lease commencing from 2010,Resale,1,1060000,-,872,Strata,01 to 05,1216,Oct-18
7349,THE TRUMPS,JALAN KEMBANGAN,Condominium,14,OCR,99 yrs lease commencing from 2000,Resale,1,1590000,-,1346,Strata,01 to 05,1182,Oct-18
7350,WOODSVILLE MANSIONS,WOODSVILLE CLOSE,Apartment,13,RCR,Freehold,Resale,1,1400000,-,1313,Strata,06 to 10,1066,Oct-18
7351,CITY REGENCY,ST. MICHAEL'S ROAD,Apartment,12,RCR,Freehold,Resale,1,1200000,-,990,Strata,11 to 15,1212,Oct-18
7352,ROXY SQUARE,EAST COAST ROAD,Apartment,15,RCR,9999 yrs lease commencing from 1995,Resale,1,1300000,-,1259,Strata,06 to 10,1032,Oct-18
7353,PRIMEDGE,LORONG 34 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,730000,-,527,Strata,01 to 05,1384,Oct-18
7354,ROXY SQUARE,EAST COAST ROAD,Apartment,15,RCR,9999 yrs lease commencing from 1995,Resale,1,1300000,-,1259,Strata,06 to 10,1032,Oct-18
7355,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,1610000,-,1399,Strata,11 to 15,1151,Oct-18
7356,THE SHELFORD,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,1,1350000,-,732,Strata,01 to 05,1844,Oct-18
7357,EURO-ASIA PARK,WOODLEIGH CLOSE,Condominium,13,RCR,Freehold,Resale,1,1780000,-,1421,Strata,01 to 05,1253,Oct-18
7358,POSHGROVE EAST,EAST COAST ROAD,Condominium,15,OCR,Freehold,Resale,1,1850000,-,1238,Strata,01 to 05,1495,Oct-18
7359,LE CRESCENDO,PAYA LEBAR ROAD,Condominium,14,RCR,Freehold,Resale,1,1150000,-,915,Strata,06 to 10,1257,Oct-18
7360,OLEANDER TOWERS,LORONG 1 TOA PAYOH,Apartment,12,RCR,99 yrs lease commencing from 1995,Resale,1,1360000,-,1141,Strata,16 to 20,1192,Oct-18
7361,JUPITER 18,LORONG 102 CHANGI,Apartment,15,RCR,Freehold,Resale,1,620000,-,431,Strata,01 to 05,1440,Sep-18
7362,GUILLEMARD EDGE,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,945000,-,1087,Strata,06 to 10,869,Sep-18
7363,CENTRAL IMPERIAL,LORONG 14 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,570000,-,506,Strata,01 to 05,1127,Sep-18
7364,RESIDENCES @ EVELYN,EVELYN ROAD,Condominium,11,CCR,Freehold,Resale,1,3200000,-,1539,Strata,21 to 25,2079,Sep-18
7365,THE VIRIDIAN,JALAN AMPAS,Apartment,12,RCR,Freehold,Resale,1,1300000,-,893,Strata,11 to 15,1455,Sep-18
7366,THE TRUMPS,JALAN KEMBANGAN,Condominium,14,OCR,99 yrs lease commencing from 2000,Resale,1,800000,-,614,Strata,01 to 05,1304,Sep-18
7367,EUHABITAT,JALAN EUNOS,Condominium,14,OCR,99 yrs lease commencing from 2010,Resale,1,700000,-,538,Strata,01 to 05,1301,Sep-18
7368,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,2080000,-,775,Strata,21 to 25,2684,Sep-18
7369,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1580000,-,1195,Strata,16 to 20,1322,Sep-18
7370,8@WOODLEIGH,WOODLEIGH CLOSE,Condominium,13,RCR,99 yrs lease commencing from 2008,Resale,1,1230000,-,861,Strata,11 to 15,1428,Sep-18
7371,368 THOMSON,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,2680000,-,1722,Strata,16 to 20,1556,Sep-18
7372,EAST GROVE,EAST COAST ROAD,Apartment,15,OCR,Freehold,Resale,1,1175000,-,1055,Strata,01 to 05,1114,Sep-18
7373,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,1740000,-,958,Strata,21 to 25,1816,Sep-18
7374,HAIG COURT,HAIG ROAD,Condominium,15,RCR,Freehold,Resale,1,2020000,-,1442,Strata,11 to 15,1400,Sep-18
7375,ATRIUM RESIDENCES,LORONG 28 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,970000,-,1023,Strata,01 to 05,949,Sep-18
7376,PRESTIGE HEIGHTS,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,570000,-,334,Strata,11 to 15,1708,Sep-18
7377,RIVEREDGE,SAMPAN PLACE,Condominium,15,RCR,99 yrs lease commencing from 2004,Resale,1,2050000,-,1658,Strata,01 to 05,1237,Sep-18
7378,BOON TECK TOWER,BOON TECK ROAD,Condominium,12,RCR,Freehold,Resale,1,1830000,-,1658,Strata,16 to 20,1104,Sep-18
7379,MONTEBLEU,MINBU ROAD,Condominium,11,CCR,Freehold,Resale,1,1428000,-,850,Strata,16 to 20,1679,Sep-18
7380,GUILLEMARD SUITES,GUILLEMARD ROAD,Apartment,14,RCR,Freehold,Resale,1,855000,-,560,Strata,01 to 05,1528,Sep-18
7381,ESCADA VIEW,LENGKONG EMPAT,Condominium,14,OCR,Freehold,Resale,1,1110000,-,1163,Strata,06 to 10,955,Sep-18
7382,BELMONDO VIEW,PEGU ROAD,Apartment,12,RCR,Freehold,Resale,1,1380000,-,1313,Strata,06 to 10,1051,Sep-18
7383,SUNNY PALMS,LORONG G TELOK KURAU,Condominium,15,OCR,Freehold,Resale,1,1330000,-,1313,Strata,01 to 05,1013,Sep-18
7384,LUCIDA,SUFFOLK ROAD,Apartment,11,CCR,Freehold,Resale,1,1650000,-,1098,Strata,11 to 15,1503,Sep-18
7385,PARC MONDRIAN,WOODLEIGH CLOSE,Apartment,13,RCR,Freehold,Resale,1,1580000,-,1195,Strata,11 to 15,1322,Sep-18
7386,NOVA 48,PROME ROAD,Apartment,12,RCR,Freehold,Resale,1,1130000,-,861,Strata,01 to 05,1312,Sep-18
7387,D'LOTUS,LORONG AMPAS,Apartment,12,RCR,Freehold,Resale,1,818000,-,570,Strata,16 to 20,1434,Sep-18
7388,OLEANDER TOWERS,LORONG 1 TOA PAYOH,Apartment,12,RCR,99 yrs lease commencing from 1995,Resale,1,990000,-,893,Strata,16 to 20,1108,Sep-18
7389,ELLIOT AT THE EAST COAST,ELLIOT ROAD,Condominium,15,OCR,Freehold,Resale,1,2450000,-,2142,Strata,01 to 05,1144,Sep-18
7390,PAYA LEBAR RESIDENCES,PAYA LEBAR ROAD,Apartment,14,RCR,Freehold,Resale,1,1608000,-,1292,Strata,06 to 10,1245,Sep-18
7391,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1238000,-,807,Strata,21 to 25,1534,Sep-18
7392,SEASIDE PARK,JALAN SAUDARA KU,Apartment,15,OCR,999 yrs lease commencing from 1965,Resale,1,738000,-,592,Strata,01 to 05,1247,Sep-18
7393,COASTARINA,EAST COAST ROAD,Apartment,15,OCR,Freehold,Resale,1,1088000,-,840,Strata,01 to 05,1296,Sep-18
7394,ROCHELLE AT NEWTON,KENG LEE ROAD,Condominium,11,CCR,99 yrs lease commencing from 2008,Resale,1,2480000,-,1701,Strata,01 to 05,1458,Sep-18
