S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
164,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,658800,-,441,Strata,01 to 05,1493,Aug-21
165,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,660000,-,452,Strata,06 to 10,1460,Aug-21
166,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1280000,-,1173,Strata,11 to 15,1091,Aug-21
167,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,835000,-,990,Strata,11 to 15,843,Aug-21
168,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,838000,-,1184,Strata,01 to 05,708,Aug-21
169,SUN PLAZA,SEMBAWANG DRIVE,Apartment,27,OCR,99 yrs lease commencing from 1996,Resale,1,1050000,-,1346,Strata,11 to 15,780,Aug-21
170,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1460000,-,1432,Strata,01 to 05,1020,Aug-21
171,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1400000,-,1313,Strata,01 to 05,1066,Aug-21
172,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,775000,-,840,Strata,01 to 05,923,Aug-21
173,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,540000,-,398,Strata,11 to 15,1356,Aug-21
174,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1695000,-,1378,Strata,01 to 05,1230,Aug-21
175,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1370000,-,1389,Strata,01 to 05,987,Aug-21
176,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,850000,-,1195,Strata,01 to 05,711,Aug-21
177,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,950000,-,807,Strata,01 to 05,1177,Aug-21
178,SYMPHONY SUITES,YISHUN CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2014,Resale,1,870000,-,797,Strata,06 to 10,1092,Aug-21
179,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,985000,-,807,Strata,06 to 10,1220,Aug-21
180,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,900000,-,883,Strata,11 to 15,1020,Aug-21
181,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,788550,-,657,Strata,01 to 05,1201,Aug-21
182,SYMPHONY SUITES,YISHUN CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2014,Resale,1,880000,-,786,Strata,11 to 15,1120,Aug-21
183,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,2870000,-,2594,Strata,01 to 05,1106,Aug-21
184,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1250000,-,1119,Strata,01 to 05,1117,Aug-21
185,THE WISTERIA,YISHUN RING ROAD,Apartment,27,OCR,99 yrs lease commencing from 2015,Resale,1,948000,-,893,Strata,01 to 05,1061,Aug-21
186,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1210000,-,1216,Strata,06 to 10,995,Aug-21
187,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,765800,-,581,Strata,01 to 05,1317,Aug-21
188,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,960000,-,1216,Strata,01 to 05,789,Aug-21
189,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,710000,-,646,Strata,01 to 05,1099,Aug-21
190,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1112000,-,1141,Strata,01 to 05,975,Aug-21
191,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,900000,-,947,Strata,01 to 05,950,Aug-21
192,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1080000,-,1399,Strata,01 to 05,772,Aug-21
193,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1700000,-,1399,Strata,21 to 25,1215,Aug-21
194,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1044000,-,1066,Strata,11 to 15,980,Aug-21
195,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,760000,-,570,Strata,11 to 15,1332,Jul-21
196,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1400000,-,1238,Strata,11 to 15,1131,Jul-21
197,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,670000,-,980,Strata,01 to 05,684,Jul-21
198,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,835000,-,1152,Strata,01 to 05,725,Jul-21
199,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1250000,-,1055,Strata,06 to 10,1185,Jul-21
200,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1120000,-,872,Strata,01 to 05,1285,Jul-21
201,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,680000,-,592,Strata,01 to 05,1149,Jul-21
202,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,750000,-,958,Strata,01 to 05,783,Jul-21
203,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1000000,-,1206,Strata,06 to 10,829,Jul-21
204,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1250000,-,1130,Strata,11 to 15,1106,Jul-21
205,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,660000,-,549,Strata,11 to 15,1202,Jul-21
206,THE WISTERIA,YISHUN RING ROAD,Apartment,27,OCR,99 yrs lease commencing from 2015,Resale,1,1400000,-,1173,Strata,11 to 15,1193,Jul-21
207,RIVERTREES RESIDENCES,FERNVALE CLOSE,Apartment,28,OCR,99 yrs lease commencing from 2013,Resale,1,855000,-,732,Strata,01 to 05,1168,Jul-21
208,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1100000,-,1442,Strata,01 to 05,763,Jul-21
209,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1100000,-,1087,Strata,11 to 15,1012,Jul-21
210,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,870000,-,861,Strata,01 to 05,1010,Jul-21
211,MIMOSA PARK,MIMOSA CRESCENT,Condominium,28,OCR,Freehold,Resale,1,2080000,-,1755,Strata,06 to 10,1186,Jul-21
212,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1200000,-,1216,Strata,01 to 05,987,Jul-21
213,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1968000,-,2239,Strata,01 to 05,879,Jul-21
214,D'BANYAN,JALAN SENDUDOK,Apartment,27,OCR,999 yrs lease commencing from 1885,Resale,1,620000,-,624,Strata,01 to 05,993,Jul-21
215,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,915000,-,990,Strata,06 to 10,924,Jul-21
216,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,2528000,-,1851,Strata,01 to 05,1365,Jul-21
217,THE BROOKS I,SPRINGSIDE WALK,Apartment,26,OCR,Freehold,Resale,1,940000,-,710,Strata,01 to 05,1323,Jul-21
218,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,980000,-,1119,Strata,01 to 05,875,Jul-21
219,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1126000,-,1087,Strata,11 to 15,1036,Jul-21
220,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,845000,-,990,Strata,01 to 05,853,Jul-21
221,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,575000,-,517,Strata,01 to 05,1113,Jul-21
222,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,1300000,-,1572,Strata,11 to 15,827,Jul-21
223,GRANDE VISTA,CACTUS DRIVE,Condominium,28,OCR,999 yrs lease commencing from 1886,Resale,1,1900000,-,2024,Strata,01 to 05,939,Jul-21
224,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1468000,-,1259,Strata,11 to 15,1166,Jul-21
225,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,508000,-,388,Strata,01 to 05,1311,Jul-21
226,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1000000,-,840,Strata,01 to 05,1191,Jul-21
227,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,805000,-,840,Strata,01 to 05,959,Jul-21
228,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,720000,-,1076,Strata,01 to 05,669,Jul-21
229,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,950000,-,947,Strata,01 to 05,1003,Jul-21
230,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1640000,-,1292,Strata,01 to 05,1270,Jul-21
231,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,1030000,-,1076,Strata,01 to 05,957,Jul-21
232,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1180000,-,1044,Strata,11 to 15,1130,Jul-21
233,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,970000,-,1044,Strata,06 to 10,929,Jul-21
234,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1330000,-,1302,Strata,01 to 05,1021,Jul-21
235,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1210000,-,1044,Strata,06 to 10,1159,Jul-21
236,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,730000,-,646,Strata,01 to 05,1130,Jul-21
237,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1120000,-,1173,Strata,06 to 10,955,Jul-21
238,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1980000,-,2314,Strata,01 to 05,856,Jul-21
239,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1600000,-,1528,Strata,11 to 15,1047,Jul-21
240,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,3200000,-,2573,Strata,01 to 05,1244,Jul-21
241,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,568000,-,398,Strata,21 to 25,1426,Jul-21
242,RIVERTREES RESIDENCES,FERNVALE CLOSE,Apartment,28,OCR,99 yrs lease commencing from 2013,Resale,1,690000,-,581,Strata,01 to 05,1187,Jul-21
243,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1350000,-,1528,Strata,01 to 05,883,Jul-21
244,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,838888,-,667,Strata,11 to 15,1257,Jul-21
245,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,865000,-,667,Strata,16 to 20,1296,Jul-21
246,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,640000,-,570,Strata,01 to 05,1122,Jul-21
247,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1090000,-,1119,Strata,01 to 05,974,Jul-21
248,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,913000,-,883,Strata,16 to 20,1034,Jul-21
249,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1730000,-,1959,Strata,01 to 05,883,Jul-21
250,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1050000,-,1302,Strata,01 to 05,806,Jul-21
251,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1313000,-,1313,Strata,01 to 05,1000,Jul-21
252,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1250000,-,1249,Strata,01 to 05,1001,Jul-21
253,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,661800,-,441,Strata,01 to 05,1500,Jul-21
254,THE SENSORIA,JALAN ULU SEMBAWANG,Condominium,27,OCR,Freehold,Resale,1,1150000,-,1152,Strata,01 to 05,998,Jul-21
255,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1050000,-,1173,Strata,11 to 15,895,Jul-21
256,THE WISTERIA,YISHUN RING ROAD,Apartment,27,OCR,99 yrs lease commencing from 2015,Resale,1,790000,-,710,Strata,01 to 05,1112,Jul-21
257,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,2750000,-,2594,Strata,01 to 05,1060,Jul-21
258,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,840000,-,904,Strata,01 to 05,929,Jul-21
259,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,785000,-,710,Strata,11 to 15,1105,Jul-21
260,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1320000,-,1335,Strata,01 to 05,989,Jul-21
261,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1060000,-,893,Strata,01 to 05,1186,Jul-21
262,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,650000,-,603,Strata,01 to 05,1078,Jul-21
263,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,836800,-,667,Strata,01 to 05,1254,Jul-21
264,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,777800,-,581,Strata,01 to 05,1338,Jul-21
265,THE SENSORIA,JALAN ULU SEMBAWANG,Condominium,27,OCR,Freehold,Resale,1,943000,-,1076,Strata,01 to 05,876,Jul-21
266,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,688000,-,527,Strata,16 to 20,1304,Jul-21
267,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1260000,-,1216,Strata,01 to 05,1036,Jul-21
268,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,2200000,-,3068,Strata,01 to 05,717,Jul-21
269,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,708800,-,517,Strata,01 to 05,1372,Jul-21
270,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,750800,-,592,Strata,01 to 05,1268,Jul-21
271,THE WISTERIA,YISHUN RING ROAD,Apartment,27,OCR,99 yrs lease commencing from 2015,Resale,1,1148000,-,969,Strata,11 to 15,1185,Jul-21
272,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1520000,-,1528,Strata,01 to 05,994,Jul-21
273,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,808000,-,667,Strata,01 to 05,1211,Jun-21
274,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1500000,-,1453,Strata,11 to 15,1032,Jun-21
275,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1265000,-,915,Strata,01 to 05,1383,Jun-21
276,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,852800,-,667,Strata,01 to 05,1278,Jun-21
277,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,820000,-,753,Strata,06 to 10,1088,Jun-21
278,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,1629000,-,1324,Strata,01 to 05,1230,Jun-21
279,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,2550000,-,1830,Strata,01 to 05,1394,Jun-21
280,GRANDE VISTA,CACTUS DRIVE,Condominium,28,OCR,999 yrs lease commencing from 1886,Resale,1,1830000,-,1647,Strata,01 to 05,1111,Jun-21
281,THE BROOKS I,SPRINGSIDE WALK,Apartment,26,OCR,Freehold,Resale,1,808000,-,570,Strata,01 to 05,1416,Jun-21
282,THE WISTERIA,YISHUN RING ROAD,Apartment,27,OCR,99 yrs lease commencing from 2015,Resale,1,782000,-,635,Strata,01 to 05,1231,Jun-21
283,RESIDENTIAL APARTMENTS,UPPER THOMSON ROAD,Apartment,26,OCR,Freehold,Resale,1,1200000,-,1184,Strata,01 to 05,1013,Jun-21
284,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1030000,-,1302,Strata,01 to 05,791,Jun-21
285,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,820000,-,764,Strata,01 to 05,1073,Jun-21
286,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,900000,-,743,Strata,11 to 15,1212,Jun-21
287,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,930000,-,1216,Strata,01 to 05,765,Jun-21
288,RIVERTREES RESIDENCES,FERNVALE CLOSE,Apartment,28,OCR,99 yrs lease commencing from 2013,Resale,1,713000,-,581,Strata,06 to 10,1227,Jun-21
289,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,828800,-,667,Strata,01 to 05,1242,Jun-21
290,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,880000,-,861,Strata,01 to 05,1022,Jun-21
291,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,826800,-,764,Strata,01 to 05,1082,Jun-21
292,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,1180000,-,1184,Strata,06 to 10,997,Jun-21
293,SYMPHONY SUITES,YISHUN CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2014,Resale,1,900000,-,893,Strata,11 to 15,1007,Jun-21
294,SYMPHONY SUITES,YISHUN CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2014,Resale,1,768000,-,689,Strata,06 to 10,1115,Jun-21
295,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,623000,-,527,Strata,06 to 10,1181,Jun-21
296,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1273000,-,1227,Strata,11 to 15,1037,Jun-21
297,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,818000,-,678,Strata,06 to 10,1206,Jun-21
298,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,860000,-,635,Strata,01 to 05,1354,Jun-21
299,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,778800,-,592,Strata,16 to 20,1315,Jun-21
300,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,688800,-,517,Strata,01 to 05,1333,Jun-21
301,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1130000,-,1206,Strata,01 to 05,937,Jun-21
302,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1300000,-,1302,Strata,01 to 05,998,Jun-21
303,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1195000,-,1055,Strata,11 to 15,1133,Jun-21
304,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,920000,-,1152,Strata,11 to 15,799,Jun-21
305,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,881000,-,850,Strata,16 to 20,1036,Jun-21
306,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,1358000,-,1302,Strata,01 to 05,1043,Jun-21
307,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,875000,-,721,Strata,01 to 05,1213,Jun-21
308,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1400000,-,1313,Strata,01 to 05,1066,Jun-21
309,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,960000,-,969,Strata,01 to 05,991,Jun-21
310,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,668000,-,592,Strata,01 to 05,1128,Jun-21
311,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1400000,-,969,Strata,01 to 05,1445,Jun-21
312,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1150000,-,1130,Strata,01 to 05,1018,Jun-21
313,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,925000,-,958,Strata,11 to 15,966,Jun-21
314,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1200000,-,980,Strata,11 to 15,1225,Jun-21
315,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1260000,-,1249,Strata,06 to 10,1009,Jun-21
316,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1700000,-,1442,Strata,11 to 15,1179,Jun-21
317,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,687000,-,517,Strata,01 to 05,1330,Jun-21
318,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,685000,-,592,Strata,01 to 05,1157,Jun-21
319,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,675000,-,517,Strata,01 to 05,1306,Jun-21
320,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,799000,-,667,Strata,01 to 05,1197,Jun-21
321,GRANDE VISTA,CACTUS DRIVE,Condominium,28,OCR,999 yrs lease commencing from 1886,Resale,1,1420000,-,1238,Strata,01 to 05,1147,Jun-21
322,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,800000,-,1141,Strata,01 to 05,701,Jun-21
323,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,835000,-,947,Strata,01 to 05,882,Jun-21
324,GRANDE VISTA,CACTUS DRIVE,Condominium,28,OCR,999 yrs lease commencing from 1886,Resale,1,2938888,-,3477,Strata,06 to 10,845,Jun-21
325,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,908000,-,1249,Strata,01 to 05,727,Jun-21
326,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,770000,-,592,Strata,16 to 20,1301,Jun-21
327,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1650000,-,1163,Strata,01 to 05,1419,Jun-21
328,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1510000,-,1238,Strata,21 to 25,1220,Jun-21
